N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
WeakUp,Neutral,WeakUp,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,Clear,PC,PC,Clear,Strong,Strong,DCVZFavor,Weak,Strong,Strong,Some,,LittleChange,Neutral,Increasing,SIG,Jul2_Jul15,D,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Neutral,Average,MoreUnstable,,PartInhibit,Weak,,D,SVR,,SVR,LowAtStation,CloseToDryAd,Dry,Steep,StrongFront,MoistMDryL,Other,SigNegative,QStationary,NWQuad,LVorOther,LongAnticyc
WeakUp,,StrongUp,WeakUp,WeakUp,Dry,Neutral,VeryWet,VeryWet,PC,,,Cloudy,Weak,Strong,Other,Strong,Weak,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,May15_Jun14,,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,D,,Weak,,D,XNIL,,SIG,LowAtStation,CloseToDryAd,Average,CloseToDryAd,OtherRapid,Other,,SigNegative,,NWQuad,Westerly,LongAnticyc
Neutral,Neutral,,Neutral,Neutral,VeryWet,Wet,VeryWet,VeryWet,PC,Cloudy,Cloudy,PC,,Weak,Westerly,Weak,Weak,Weak,,IncCapDecIns,Increasing,,Increasing,SIG,Jun15_Jul1,G,CThruK,Stifling,Average,MoreThanAve,G,N5GtLIGt_8,Stability,MoreUnstable,,GJ,,,Strong,G,SIG,SIG,,LowAtStation,CloseToDryAd,,,OtherRapid,MoistMDryL,,LittleChange,,NWQuad,Westerly,LongAnticyc
Down,Down,Down,Down,Down,VeryWet,Wet,Wet,Wet,Clear,,Clear,Clear,Weak,Strong,StrongWest,Strong,Weak,Weak,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Aug20_Sep15,K,CThruK,,Average,Average,K,,Stability,MoreUnstable,MoreUnstable,,PartInhibit,Weak,Slight,K,XNIL,XNIL,SIG,LowNHighS,Stable,Dry,,StrongFront,Other,MovingFtorOt,NegToPos,,AllElse,Westerly,WidespdDnsl
,Neutral,Down,Down,Down,Wet,Neutral,Neutral,Dry,PC,PC,PC,,,,DCVZFavor,,,Weak,,IncCapDecIns,Increasing,Negative,Decreasing,,Aug11_Aug20,G,CThruK,,Average,Average,G,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,GJ,,Moderate,Moderate,G,XNIL,,XNIL,Other,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,,NegToPos,,AllElse,Westerly,WidespdDnsl
Down,Down,Neutral,Neutral,Neutral,Dry,Dry,Neutral,Neutral,,Cloudy,PC,PC,Strong,Strong,Other,,,,,LittleChange,LittleChange,StrongPos,Increasing,SVR,,,CThruK,PartInhibit,,Average,CDEJ,,Instability,Average,MoreUnstable,D,Stifling,Strong,Strong,D,,XNIL,SVR,,CloseToDryAd,,,MarkedUpper,DryMMoistL,DryLine,SigNegative,QStationary,SWQuad,LVorOther,DenvCyclone
Down,StronUp,,WeakUp,,VeryWet,Wet,Wet,VeryWet,Cloudy,PC,PC,PC,Weak,Strong,StrongWest,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,Increasing,SVR,Jul16_Aug10,H,CThruK,,MoreThanAve,MoreThanAve,H,N1GtLIGt_4,Stability,Average,MoreUnstable,HI,,,Moderate,H,SVR,XNIL,SVR,Other,Stable,Average,Steep,NoMajor,Other,,NegToPos,Moving,NWQuad,Westerly,E_NE
Down,Neutral,Down,Down,Down,VeryWet,Neutral,Wet,VeryWet,Clear,Clear,Clear,PC,Strong,Strong,StrongWest,Strong,Strong,,Marked,,Increasing,Negative,Increasing,SIG,Jul16_Aug10,C,CThruK,PartInhibit,,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,Average,Average,ACEFK,,Unfavorable,,C,XNIL,XNIL,SIG,LowEvrywhere,ModerateOrLe,Dry,ModerateOrLe,NoMajor,,,NegToPos,Other,NWQuad,Westerly,LongAnticyc
StrongUp,StronUp,Neutral,StrongUp,StrongUp,Dry,Neutral,Wet,VeryWet,PC,PC,PC,Cloudy,Weak,Strong,Westerly,Weak,,Strong,Marked,,Increasing,WeakPos,Increasing,SVR,Aug20_Sep15,B,,PartInhibit,,MoreThanAve,ABI,N1GtLIGt_4,,MoreUnstable,MoreUnstable,B,PartInhibit,Weak,Slight,B,SIG,SIG,SVR,Other,Stable,,Steep,NoMajor,DryMMoistL,,SigPositive,Other,SWQuad,LVorOther,DenvCyclone
Down,Down,WeakUp,Neutral,Neutral,VeryWet,Dry,Wet,VeryWet,PC,Clear,Clear,Clear,,Strong,StrongWest,Strong,Weak,Strong,Marked,LittleChange,LittleChange,Negative,,SVR,Jul16_Aug10,K,CThruK,,,Average,K,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,ACEFK,,Moderate,Moderate,,XNIL,,SVR,LowNHighS,Steep,Average,Steep,MarkedUpper,DryMMoistL,MovingFtorOt,PosToNeg,,,Westerly,WidespdDnsl
StrongUp,Down,StrongUp,WeakUp,WeakUp,VeryWet,,Wet,Wet,Clear,PC,Clear,Clear,Strong,Strong,DCVZFavor,Strong,Weak,,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,SIG,Jul16_Aug10,A,AB,Stifling,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Neutral,Average,MoreUnstable,ACEFK,PartInhibit,Strong,Strong,A,SVR,SIG,SIG,LowSHighN,Stable,VeryMoist,ModerateOrLe,StrongFront,MoistMDryL,DenvCyclone,SigNegative,Other,SWQuad,Westerly,SEQuad
Down,Neutral,Down,,Down,Wet,Neutral,Wet,,PC,Clear,PC,PC,Strong,Strong,StrongWest,Weak,Strong,Weak,,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,May15_Jun14,K,CThruK,PartInhibit,,MoreThanAve,K,,Stability,Average,,ACEFK,,Weak,Moderate,K,SIG,SIG,SIG,Other,Steep,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,Other,SigNegative,,,Westerly,WidespdDnsl
Down,,StrongUp,Down,Down,VeryWet,Neutral,Wet,Wet,,PC,Cloudy,,Weak,Weak,StrongWest,Strong,,Strong,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Aug20_Sep15,J,CThruK,PartInhibit,MoreThanAve,,CDEJ,N5GtLIGt_8,Stability,Average,Average,GJ,PartInhibit,Weak,,J,XNIL,XNIL,SIG,LowAtStation,ModerateOrLe,Dry,Steep,,MoistMDryL,DryLine,LittleChange,,LV,LVorOther,LV
StrongUp,Down,Down,Down,Down,VeryWet,Wet,VeryWet,VeryWet,PC,PC,PC,PC,Weak,,Other,Weak,Strong,Strong,,IncCapDecIns,Increasing,Negative,,,May15_Jun14,K,,Stifling,Average,MoreThanAve,K,,Stability,Average,LessUnstable,ACEFK,Stifling,Strong,Slight,K,XNIL,XNIL,XNIL,,Steep,VeryMoist,Steep,StrongFront,DryMMoistL,DryLine,PosToNeg,Moving,AllElse,Westerly,
WeakUp,StronUp,Neutral,WeakUp,WeakUp,Wet,Dry,Neutral,,PC,Cloudy,PC,Cloudy,,Weak,,,Weak,Weak,,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jul16_Aug10,E,CThruK,Stifling,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,,Moderate,Strong,E,XNIL,SIG,SIG,LowEvrywhere,CloseToDryAd,Average,ModerateOrLe,NoMajor,Other,DryLine,LittleChange,,NWQuad,Westerly,WidespdDnsl
WeakUp,WeakUp,,WeakUp,,Neutral,Neutral,Neutral,Wet,,Clear,,Clear,,Strong,Other,Weak,,Weak,,IncCapDecIns,Increasing,WeakPos,LittleChange,SIG,May15_Jun14,G,,PartInhibit,LessThanAve,MoreThanAve,G,N1GtLIGt_4,,LessUnstable,LessUnstable,GJ,Stifling,Moderate,,G,XNIL,XNIL,SIG,LowNHighS,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,E_W_S,LittleChange,Other,SWQuad,LVorOther,WidespdDnsl
WeakUp,WeakUp,WeakUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,PC,PC,Clear,Clear,,,DCVZFavor,,Weak,,,DecCapIncIns,Decreasing,WeakPos,Decreasing,XNIL,Aug20_Sep15,K,,Stifling,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,,Strong,Moderate,K,XNIL,XNIL,XNIL,HighEvrywher,Stable,Average,ModerateOrLe,OtherRapid,DryMMoistL,,SigPositive,Moving,,,WidespdDnsl
Down,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Dry,Neutral,Clear,PC,,,,,DCVZFavor,,,Weak,,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,J,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,,Average,MoreUnstable,GJ,Stifling,Unfavorable,,J,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,LV
StrongUp,WeakUp,Down,WeakUp,WeakUp,VeryWet,Wet,VeryWet,VeryWet,,Clear,Clear,PC,Strong,Strong,DCVZFavor,,,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SVR,Aug20_Sep15,C,CThruK,,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,LessUnstable,LessUnstable,ACEFK,,,Strong,C,XNIL,,SVR,LowAtStation,CloseToDryAd,Dry,,OtherRapid,Other,,SigNegative,,NWQuad,Westerly,LongAnticyc
StrongUp,Neutral,,,StrongUp,Wet,Dry,Wet,VeryWet,Clear,PC,PC,Cloudy,,,Westerly,,Weak,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,May15_Jun14,,CThruK,PartInhibit,LessThanAve,,G,N1GtLIGt_4,Stability,Average,Average,GJ,Stifling,,,G,SIG,SVR,SVR,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,Other,Other,LittleChange,,AllElse,Westerly,LongAnticyc
,WeakUp,Neutral,Neutral,Neutral,Dry,Dry,VeryWet,VeryWet,Clear,Cloudy,PC,Cloudy,Strong,Strong,Westerly,Weak,,Weak,,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,Jul16_Aug10,I,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Instability,LessUnstable,LessUnstable,HI,,Weak,Slight,I,XNIL,XNIL,,Other,CloseToDryAd,,ModerateOrLe,NoMajor,Other,MovingFtorOt,NegToPos,Moving,AllElse,Westerly,E_NE
Down,StronUp,Neutral,,Neutral,Dry,,Neutral,Dry,PC,Cloudy,PC,,Weak,Strong,Other,,Weak,Weak,,LittleChange,,,Increasing,SVR,May15_Jun14,H,CThruK,,Average,Average,H,LILt_8,Instability,MoreUnstable,MoreUnstable,,PartInhibit,Moderate,Slight,,SIG,SIG,SVR,,Stable,Average,Steep,MarkedUpper,Other,Other,NegToPos,,LV,,LV
,Down,Down,Down,Down,Wet,Wet,Neutral,Neutral,,Clear,PC,PC,,Strong,StrongWest,Strong,Weak,Weak,Marked,LittleChange,LittleChange,Neutral,Increasing,SVR,,A,AB,,LessThanAve,LessThanAve,ABI,,Neutral,Average,Average,ACEFK,,Weak,,A,SIG,,SVR,LowEvrywhere,ModerateOrLe,Average,Steep,StrongFront,,MovingFtorOt,PosToNeg,Other,SWQuad,Westerly,DenvCyclone
Down,Down,Down,,Down,Dry,,Neutral,Dry,Clear,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Weak,Weak,,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,Aug20_Sep15,,CThruK,,LessThanAve,Average,G,LIGt0,Instability,Average,Average,GJ,,Unfavorable,,G,XNIL,XNIL,SVR,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,,NegToPos,,NWQuad,Westerly,LongAnticyc
StrongUp,StronUp,WeakUp,StrongUp,StrongUp,Neutral,Neutral,Neutral,Wet,PC,PC,PC,PC,Weak,Weak,Westerly,Weak,,Strong,,LittleChange,LittleChange,Negative,Decreasing,SIG,Jun15_Jul1,D,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,MoreUnstable,Average,D,PartInhibit,,,D,XNIL,XNIL,SIG,LowSHighN,CloseToDryAd,Average,CloseToDryAd,OtherRapid,MoistMDryL,DryLine,SigNegative,,NWQuad,Westerly,SEQuad
,Neutral,StrongUp,WeakUp,WeakUp,Dry,,Neutral,Wet,PC,PC,PC,PC,Strong,Strong,DCVZFavor,Weak,Strong,Weak,,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jun15_Jul1,B,AB,PartInhibit,LessThanAve,Average,ABI,,Instability,MoreUnstable,MoreUnstable,B,PartInhibit,Weak,,B,SIG,SIG,SIG,HighEvrywher,ModerateOrLe,Average,Steep,OtherRapid,Other,DenvCyclone,PosToNeg,Moving,NWQuad,Westerly,E_NE
Neutral,,Down,Down,Down,Dry,Wet,Dry,Dry,PC,Clear,PC,PC,,Strong,Westerly,,,Strong,Some,DecCapIncIns,Decreasing,,Decreasing,SIG,May15_Jun14,A,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Slight,A,,XNIL,SIG,Other,ModerateOrLe,Average,Steep,StrongFront,DryMMoistL,DenvCyclone,NegToPos,Other,SWQuad,Westerly,DenvCyclone
StrongUp,StronUp,WeakUp,StrongUp,,Dry,Wet,VeryWet,VeryWet,PC,Cloudy,Cloudy,Cloudy,Weak,Strong,Westerly,Strong,Weak,Strong,Some,LittleChange,LittleChange,Neutral,Increasing,SVR,Aug20_Sep15,I,CThruK,,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,HI,Stifling,Moderate,,I,SVR,SIG,SVR,LowMtsHighPl,ModerateOrLe,VeryMoist,CloseToDryAd,StrongFront,DryMMoistL,MovingFtorOt,LittleChange,QStationary,SWQuad,Westerly,DenvCyclone
Down,Neutral,WeakUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,Strong,Strong,,Strong,Weak,Strong,Some,,LittleChange,WeakPos,LittleChange,SIG,Aug11_Aug20,J,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,,MoreUnstable,MoreUnstable,GJ,PartInhibit,Strong,Strong,J,XNIL,XNIL,SIG,LowAtStation,Steep,Dry,Steep,NoMajor,MoistMDryL,Other,LittleChange,Other,LV,LVorOther,LV
WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,Strong,Strong,StrongWest,,Strong,Weak,Marked,LittleChange,,,Decreasing,,May15_Jun14,E,CThruK,PartInhibit,Average,Average,,N1GtLIGt_4,Instability,MoreUnstable,LessUnstable,ACEFK,PartInhibit,Strong,Moderate,E,SIG,SVR,SVR,,CloseToDryAd,Dry,ModerateOrLe,NoMajor,Other,,LittleChange,,LV,LVorOther,LV
Down,Neutral,WeakUp,Down,Down,Neutral,,Neutral,Neutral,Clear,PC,PC,PC,,,Westerly,,,,,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,Average,MoreUnstable,GJ,Stifling,Moderate,Slight,J,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,Average,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,,LV,LVorOther,LV
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Dry,Wet,Dry,Dry,Clear,PC,Clear,PC,,,,,,Weak,,,,WeakPos,Increasing,XNIL,Jun15_Jul1,C,CThruK,,LessThanAve,Average,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,,Stifling,Strong,Strong,C,SVR,SVR,SVR,,CloseToDryAd,Dry,Steep,StrongFront,Other,,SigPositive,,AllElse,,LV
Down,WeakUp,Down,Down,Down,Neutral,Dry,Dry,Dry,Clear,,Clear,Clear,,,StrongWest,,,Weak,,LittleChange,LittleChange,Neutral,LittleChange,XNIL,,B,AB,PartInhibit,Average,Average,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,,TotalInhibit,Moderate,Slight,B,XNIL,XNIL,XNIL,HighEvrywher,Steep,VeryMoist,Steep,,Other,DenvCyclone,LittleChange,,AllElse,LVorOther,DenvCyclone
WeakUp,StronUp,StrongUp,StrongUp,StrongUp,Dry,Dry,Neutral,Neutral,PC,PC,PC,PC,Weak,Weak,DCVZFavor,,,Weak,Some,DecCapIncIns,Decreasing,Negative,,XNIL,,,CThruK,PartInhibit,,,ABI,N1GtLIGt_4,,LessUnstable,LessUnstable,HI,TotalInhibit,Moderate,Slight,I,XNIL,XNIL,XNIL,LowSHighN,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,MovingFtorOt,LittleChange,QStationary,LV,LVorOther,LV
Down,,StrongUp,,Down,Wet,Neutral,Neutral,Neutral,Cloudy,PC,Cloudy,Cloudy,,,StrongWest,,,,,DecCapIncIns,Decreasing,StrongPos,,XNIL,,H,,PartInhibit,LessThanAve,LessThanAve,H,N1GtLIGt_4,Stability,LessUnstable,Average,HI,Stifling,Weak,,H,,XNIL,XNIL,HighEvrywher,Stable,VeryMoist,ModerateOrLe,MarkedUpper,Other,MovingFtorOt,SigNegative,,NWQuad,LVorOther,E_NE
StrongUp,Neutral,WeakUp,StrongUp,,Wet,Dry,Wet,VeryWet,Clear,PC,Clear,Clear,Weak,Strong,DCVZFavor,Strong,Weak,Strong,Marked,LittleChange,LittleChange,Negative,Decreasing,XNIL,Aug20_Sep15,F,CThruK,,LessThanAve,LessThanAve,F,LIGt0,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Moderate,F,XNIL,SIG,SIG,Other,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,DenvCyclone,PosToNeg,,LV,,SEQuad
,StronUp,Neutral,StrongUp,,Neutral,Neutral,Neutral,Wet,Clear,PC,Clear,PC,,Weak,Other,,,,,LittleChange,LittleChange,Neutral,LittleChange,SIG,Jul2_Jul15,G,CThruK,TotalInhibit,MoreThanAve,,G,,,,Average,GJ,Stifling,Moderate,Slight,G,SIG,SIG,SIG,LowEvrywhere,Steep,Dry,Steep,StrongFront,MoistMDryL,,SigNegative,,SWQuad,Westerly,LongAnticyc
WeakUp,StronUp,StrongUp,StrongUp,,Dry,Neutral,,Neutral,Clear,Clear,Clear,PC,Weak,,DCVZFavor,Weak,Strong,Weak,,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,May15_Jun14,H,CThruK,Stifling,Average,LessThanAve,H,N1GtLIGt_4,Neutral,Average,Average,HI,PartInhibit,Moderate,,,XNIL,XNIL,,LowMtsHighPl,ModerateOrLe,Average,,MarkedUpper,DryMMoistL,,NegToPos,,NWQuad,LVorOther,
Down,Neutral,StrongUp,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,Clear,,Clear,Clear,Weak,Strong,DCVZFavor,Weak,Weak,Strong,Marked,LittleChange,LittleChange,WeakPos,Increasing,SIG,May15_Jun14,E,CThruK,Stifling,Average,Average,CDEJ,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,Slight,E,SVR,SVR,SVR,LowEvrywhere,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,SigPositive,QStationary,,Westerly,DenvCyclone
Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,Dry,VeryWet,VeryWet,PC,Clear,PC,,,Weak,DCVZFavor,,,Weak,,IncCapDecIns,Increasing,WeakPos,LittleChange,XNIL,Aug20_Sep15,,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,H,N5GtLIGt_8,,LessUnstable,LessUnstable,HI,Stifling,Unfavorable,,H,XNIL,XNIL,XNIL,Other,Stable,Average,,OtherRapid,,,LittleChange,,LV,LVorOther,E_NE
Neutral,Down,StrongUp,,Neutral,Neutral,,Neutral,Neutral,Clear,PC,Clear,PC,Weak,Strong,Westerly,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,,SIG,Aug11_Aug20,A,AB,PartInhibit,LessThanAve,Average,,N5GtLIGt_8,Instability,Average,Average,,,Strong,,A,SVR,SVR,SVR,HighEvrywher,Stable,Dry,Steep,StrongFront,DryMMoistL,,,Other,SWQuad,Westerly,DenvCyclone
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,Dry,Wet,VeryWet,VeryWet,Clear,Clear,Clear,Clear,,,Other,,,,,LittleChange,,Negative,Decreasing,,Jun15_Jul1,C,CThruK,PartInhibit,Average,Average,CDEJ,,Neutral,Average,Average,,PartInhibit,Moderate,,C,XNIL,,SIG,LowEvrywhere,Steep,Dry,Steep,NoMajor,MoistMDryL,E_W_N,NegToPos,QStationary,NWQuad,,WidespdDnsl
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,PC,Clear,Clear,Clear,,Strong,Other,,Weak,,,,Decreasing,Neutral,Decreasing,SVR,,H,CThruK,,Average,LessThanAve,H,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,HI,Stifling,Moderate,,H,XNIL,XNIL,SVR,LowMtsHighPl,Stable,VeryMoist,ModerateOrLe,NoMajor,DryMMoistL,,SigNegative,,NWQuad,Westerly,
Neutral,Neutral,WeakUp,,Neutral,Wet,Dry,Dry,Neutral,PC,PC,PC,PC,,,Westerly,,,,,IncCapDecIns,,StrongPos,Increasing,XNIL,,H,CThruK,Stifling,Average,MoreThanAve,H,,Stability,Average,,HI,,Strong,Slight,H,SVR,SVR,SVR,HighEvrywher,Stable,Average,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,SigNegative,Moving,AllElse,LVorOther,E_NE
Down,Neutral,StrongUp,Neutral,Neutral,,VeryWet,VeryWet,,Clear,,PC,,Weak,Strong,Other,Strong,,Weak,Some,LittleChange,LittleChange,Neutral,Decreasing,SVR,Aug20_Sep15,H,CThruK,PartInhibit,LessThanAve,LessThanAve,H,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,HI,Stifling,Weak,Slight,H,XNIL,XNIL,SVR,LowSHighN,Stable,Average,ModerateOrLe,NoMajor,Other,MovingFtorOt,,Moving,LV,Westerly,E_NE
StrongUp,StronUp,Down,WeakUp,WeakUp,Dry,Neutral,Dry,Dry,Clear,PC,Clear,Clear,Weak,Strong,Westerly,Strong,,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SVR,Aug20_Sep15,,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,ACEFK,,Weak,Moderate,K,XNIL,XNIL,,,Steep,VeryMoist,Steep,,DryMMoistL,DryLine,SigNegative,,NWQuad,LVorOther,WidespdDnsl
WeakUp,Neutral,,Down,Down,VeryWet,Wet,VeryWet,VeryWet,Clear,Cloudy,Cloudy,Cloudy,Strong,Strong,Other,Weak,Weak,,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,Jul2_Jul15,I,CThruK,PartInhibit,MoreThanAve,,ABI,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,HI,,Weak,,I,XNIL,XNIL,SVR,LowSHighN,Stable,Dry,CloseToDryAd,,DryMMoistL,E_W_S,PosToNeg,QStationary,SWQuad,LVorOther,SEQuad
Down,WeakUp,Down,Down,Down,Dry,Wet,,,Clear,PC,Clear,Clear,Strong,Strong,StrongWest,Strong,,,Marked,DecCapIncIns,Decreasing,Neutral,Decreasing,,Jul16_Aug10,J,CThruK,PartInhibit,MoreThanAve,,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,,Weak,Slight,J,XNIL,XNIL,SVR,LowNHighS,Steep,Dry,ModerateOrLe,NoMajor,DryMMoistL,DryLine,LittleChange,,LV,LVorOther,LongAnticyc
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Dry,Neutral,Dry,Dry,PC,Clear,Cloudy,Cloudy,Weak,Strong,Westerly,Strong,,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,SIG,Jul16_Aug10,,,PartInhibit,,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Moderate,,E,XNIL,XNIL,SIG,LowNHighS,ModerateOrLe,Dry,Steep,NoMajor,MoistMDryL,,SigPositive,,AllElse,LVorOther,E_NE
,StronUp,Neutral,WeakUp,WeakUp,Dry,Neutral,Dry,Dry,PC,PC,PC,,Weak,Strong,DCVZFavor,Strong,,,Marked,DecCapIncIns,Decreasing,Neutral,LittleChange,SVR,,D,CThruK,PartInhibit,Average,,,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,D,,Moderate,Strong,D,XNIL,SIG,SVR,LowSHighN,CloseToDryAd,Average,Steep,MarkedUpper,MoistMDryL,,SigPositive,Other,AllElse,Westerly,E_NE
Down,,Down,WeakUp,WeakUp,Wet,Neutral,Neutral,Neutral,PC,PC,PC,PC,Strong,Strong,DCVZFavor,Strong,Weak,Strong,Marked,LittleChange,LittleChange,Negative,LittleChange,SVR,Aug20_Sep15,B,AB,PartInhibit,Average,Average,,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,B,PartInhibit,Strong,Slight,B,SIG,SIG,SVR,LowMtsHighPl,,VeryMoist,,OtherRapid,Other,MovingFtorOt,,Other,NWQuad,Westerly,DenvCyclone
Neutral,Neutral,StrongUp,Neutral,,Wet,,Wet,Wet,PC,Clear,,PC,Weak,,DCVZFavor,Strong,Strong,Strong,Marked,LittleChange,LittleChange,Negative,LittleChange,SIG,May15_Jun14,A,AB,PartInhibit,LessThanAve,LessThanAve,,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Strong,Moderate,A,SIG,SIG,SIG,LowSHighN,ModerateOrLe,Average,Steep,OtherRapid,,,PosToNeg,Moving,SWQuad,Westerly,E_NE
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,Neutral,PC,Clear,Clear,Clear,,Weak,StrongWest,Weak,,Weak,Some,,Increasing,,LittleChange,XNIL,Jul2_Jul15,I,CThruK,PartInhibit,Average,MoreThanAve,ABI,N5GtLIGt_8,Neutral,Average,Average,HI,PartInhibit,Strong,Strong,I,SIG,SIG,SIG,LowSHighN,CloseToDryAd,VeryMoist,CloseToDryAd,,,MovingFtorOt,SigPositive,QStationary,SWQuad,Westerly,E_NE
