N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
,Neutral,,WeakUp,WeakUp,Dry,Dry,,,PC,Clear,Clear,PC,Strong,Strong,DCVZFavor,,,Weak,,,Increasing,Negative,LittleChange,SIG,Aug20_Sep15,E,,PartInhibit,,,,N1GtLIGt_4,,Average,Average,ACEFK,,,,E,SIG,,,LowEvrywhere,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,DenvCyclone,NegToPos,,,,LongAnticyc
WeakUp,WeakUp,Neutral,WeakUp,,Dry,Dry,VeryWet,VeryWet,Clear,Clear,Clear,Clear,Weak,Strong,DCVZFavor,,Weak,Strong,Marked,LittleChange,LittleChange,Negative,,SIG,Aug20_Sep15,I,CThruK,PartInhibit,,,,N1GtLIGt_4,Stability,,LessUnstable,HI,PartInhibit,Moderate,Moderate,I,SIG,SIG,SIG,LowMtsHighPl,Steep,Dry,,NoMajor,,Other,,,SWQuad,,
Down,WeakUp,,Down,Down,Neutral,Dry,Dry,Dry,PC,Cloudy,PC,Cloudy,,,,,Weak,Weak,,,LittleChange,Negative,,XNIL,Aug20_Sep15,B,,PartInhibit,,,ABI,,Neutral,LessUnstable,LessUnstable,B,PartInhibit,Weak,,,XNIL,XNIL,XNIL,LowAtStation,Stable,VeryMoist,ModerateOrLe,NoMajor,,E_W_S,LittleChange,,,,SEQuad
,,,WeakUp,WeakUp,,Wet,Wet,,Cloudy,Cloudy,Cloudy,Cloudy,Strong,Strong,Westerly,,Weak,Weak,Marked,,,,Increasing,SIG,Jul16_Aug10,J,CThruK,,MoreThanAve,,CDEJ,N1GtLIGt_4,Neutral,Average,Average,GJ,,Moderate,,J,SIG,SIG,SIG,LowEvrywhere,CloseToDryAd,Average,Steep,NoMajor,,,LittleChange,,,LVorOther,LV
Neutral,StronUp,Neutral,WeakUp,WeakUp,Neutral,,Dry,,,,PC,Clear,Strong,,StrongWest,,,,,,,WeakPos,Increasing,SVR,Jul16_Aug10,,AB,,LessThanAve,Average,ABI,N1GtLIGt_4,Stability,,LessUnstable,ACEFK,Stifling,Weak,,A,XNIL,XNIL,,HighEvrywher,Steep,VeryMoist,CloseToDryAd,MarkedUpper,Other,E_W_S,,,,Westerly,DenvCyclone
WeakUp,Neutral,Down,Down,Down,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,,,,Westerly,,,,,LittleChange,,,,,Jul16_Aug10,,,,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,ACEFK,,Weak,Moderate,,XNIL,XNIL,XNIL,LowAtStation,Steep,Dry,ModerateOrLe,StrongFront,,,,,,,LongAnticyc
,Neutral,Down,,Neutral,Neutral,VeryWet,VeryWet,,,PC,PC,PC,,Weak,Westerly,,,Strong,,LittleChange,LittleChange,Negative,,SIG,Aug20_Sep15,C,,Stifling,MoreThanAve,,CDEJ,LIGt0,Stability,LessUnstable,,ACEFK,PartInhibit,,,C,,XNIL,SIG,,,Average,,,,,NegToPos,,NWQuad,Westerly,LongAnticyc
WeakUp,Neutral,WeakUp,,WeakUp,VeryWet,Dry,Dry,Wet,PC,Clear,,PC,,Weak,DCVZFavor,Weak,,,,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,Aug20_Sep15,,CThruK,PartInhibit,Average,MoreThanAve,K,N5GtLIGt_8,Instability,Average,Average,ACEFK,PartInhibit,Moderate,Slight,K,,XNIL,,LowNHighS,,,CloseToDryAd,,DryMMoistL,,SigPositive,,AllElse,Westerly,WidespdDnsl
StrongUp,,Down,Neutral,Neutral,Neutral,Neutral,Wet,VeryWet,Clear,Clear,Clear,Clear,,Strong,,Strong,,Weak,Some,LittleChange,,WeakPos,LittleChange,SIG,Jun15_Jul1,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,,Weak,Strong,B,,SIG,SIG,LowMtsHighPl,Steep,,CloseToDryAd,NoMajor,Other,DenvCyclone,,Other,LV,,
StrongUp,Neutral,,,StrongUp,Neutral,Neutral,Neutral,,Clear,PC,PC,PC,,Strong,,Weak,,,Some,,LittleChange,Neutral,,XNIL,May15_Jun14,I,CThruK,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Neutral,Average,,,,Weak,Slight,I,SVR,SVR,SVR,LowMtsHighPl,CloseToDryAd,Average,,OtherRapid,DryMMoistL,MovingFtorOt,SigNegative,QStationary,AllElse,Westerly,E_NE
StrongUp,Down,Neutral,Neutral,Neutral,Dry,Wet,Neutral,Neutral,PC,Cloudy,PC,PC,Strong,Strong,StrongWest,,,Weak,Some,LittleChange,LittleChange,StrongPos,Increasing,,Jul2_Jul15,,,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Neutral,Average,Average,HI,,,,I,XNIL,XNIL,SVR,LowSHighN,ModerateOrLe,Dry,CloseToDryAd,StrongFront,DryMMoistL,E_W_S,SigNegative,QStationary,LV,,
Down,StronUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,PC,,Cloudy,Strong,Strong,Other,,Weak,Weak,,LittleChange,,Negative,,SIG,,B,AB,Stifling,Average,Average,,N1GtLIGt_4,,Average,,B,,,Strong,B,,XNIL,SIG,LowMtsHighPl,,Average,,,DryMMoistL,MovingFtorOt,LittleChange,,AllElse,Westerly,DenvCyclone
StrongUp,WeakUp,StrongUp,StrongUp,,Neutral,Wet,Wet,VeryWet,,Cloudy,Clear,PC,,Weak,,Weak,,Weak,,,LittleChange,Negative,,SIG,Jul16_Aug10,E,CThruK,,Average,Average,CDEJ,N5GtLIGt_8,Instability,Average,LessUnstable,ACEFK,,Weak,Moderate,E,,XNIL,SIG,LowEvrywhere,ModerateOrLe,Average,,,MoistMDryL,E_W_N,NegToPos,,SWQuad,Westerly,DenvCyclone
Down,Neutral,Neutral,,Neutral,,,Neutral,,Clear,Clear,,Clear,,Weak,Westerly,,,Weak,,,,WeakPos,,XNIL,May15_Jun14,D,CThruK,TotalInhibit,MoreThanAve,Average,,N1GtLIGt_4,,LessUnstable,LessUnstable,D,TotalInhibit,Moderate,,,XNIL,XNIL,,LowAtStation,Steep,Average,,,DryMMoistL,,,QStationary,,Westerly,WidespdDnsl
,,Neutral,,WeakUp,Neutral,Neutral,Dry,,Cloudy,,,Cloudy,Weak,Weak,StrongWest,Strong,,Weak,,IncCapDecIns,,,Decreasing,SIG,Jun15_Jul1,I,CThruK,,Average,MoreThanAve,,LILt_8,Neutral,MoreUnstable,Average,,,,,I,XNIL,XNIL,SIG,LowSHighN,,Average,ModerateOrLe,NoMajor,DryMMoistL,,,QStationary,,Westerly,DenvCyclone
StrongUp,Down,Neutral,StrongUp,StrongUp,,Dry,Wet,VeryWet,PC,Clear,,PC,Strong,Strong,,,,Weak,Marked,,Increasing,WeakPos,Increasing,SIG,Jul2_Jul15,H,CThruK,,Average,,,N1GtLIGt_4,,MoreUnstable,,HI,,Strong,Strong,H,SVR,XNIL,,,ModerateOrLe,Average,ModerateOrLe,,DryMMoistL,Other,SigNegative,,,Westerly,E_NE
Neutral,Neutral,WeakUp,Neutral,Neutral,VeryWet,Dry,VeryWet,VeryWet,,PC,PC,Cloudy,,,StrongWest,Strong,,Weak,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,,J,CThruK,,,MoreThanAve,CDEJ,N1GtLIGt_4,,LessUnstable,,GJ,PartInhibit,Moderate,Moderate,J,,XNIL,SIG,LowAtStation,Stable,,Steep,NoMajor,,,LittleChange,,LV,LVorOther,
StrongUp,WeakUp,Down,Down,Down,Neutral,Neutral,Wet,,,Cloudy,,Cloudy,,,StrongWest,,Weak,Weak,,IncCapDecIns,Increasing,,,,,E,CThruK,PartInhibit,Average,,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,,,,,,XNIL,XNIL,LowAtStation,Stable,Dry,,,MoistMDryL,MovingFtorOt,PosToNeg,,SWQuad,,DenvCyclone
,,Neutral,WeakUp,WeakUp,Dry,Neutral,Dry,Neutral,PC,Clear,Clear,Clear,,,DCVZFavor,,,,,LittleChange,LittleChange,,Increasing,XNIL,Aug20_Sep15,B,AB,PartInhibit,Average,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,Average,B,,,Moderate,B,,XNIL,XNIL,LowSHighN,ModerateOrLe,VeryMoist,,NoMajor,DryMMoistL,DenvCyclone,,Other,SWQuad,Westerly,LV
StrongUp,,StrongUp,Neutral,Neutral,Wet,Wet,Neutral,Neutral,,PC,PC,PC,,,Westerly,,Weak,,,,LittleChange,,LittleChange,XNIL,Aug20_Sep15,K,CThruK,PartInhibit,Average,Average,K,LILt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,,Moderate,,K,,SIG,SIG,,,,Steep,StrongFront,DryMMoistL,,NegToPos,,NWQuad,Westerly,
Down,Neutral,WeakUp,Neutral,Neutral,Wet,,Dry,Neutral,PC,,PC,PC,Strong,,DCVZFavor,Strong,,,Marked,LittleChange,LittleChange,Neutral,,SIG,Aug20_Sep15,K,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Stability,Average,,ACEFK,Stifling,,,K,SVR,SVR,,LowAtStation,ModerateOrLe,VeryMoist,,,MoistMDryL,,SigPositive,Other,,LVorOther,WidespdDnsl
,Down,Neutral,Neutral,Neutral,,Neutral,,Neutral,PC,PC,PC,PC,,,,,,,,LittleChange,LittleChange,WeakPos,Decreasing,,May15_Jun14,,,Stifling,MoreThanAve,,K,N5GtLIGt_8,Instability,MoreUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,,K,,XNIL,XNIL,LowSHighN,Steep,Dry,ModerateOrLe,StrongFront,DryMMoistL,DryLine,,,NWQuad,,WidespdDnsl
StrongUp,Down,Neutral,Neutral,Neutral,Neutral,VeryWet,Wet,,PC,Clear,Clear,Clear,Weak,,DCVZFavor,Strong,Strong,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,,May15_Jun14,B,AB,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,,Average,LessUnstable,B,Stifling,Weak,Moderate,B,SIG,,SVR,LowAtStation,,Average,Steep,NoMajor,DryMMoistL,DenvCyclone,PosToNeg,Other,SWQuad,LVorOther,
Down,Neutral,,Neutral,Neutral,Wet,Wet,,VeryWet,,,Clear,Clear,Weak,Weak,,,Strong,Weak,,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,May15_Jun14,G,CThruK,Stifling,MoreThanAve,Average,G,N1GtLIGt_4,Stability,Average,LessUnstable,GJ,PartInhibit,,Moderate,,XNIL,XNIL,,LowSHighN,CloseToDryAd,Average,CloseToDryAd,,Other,Other,NegToPos,,SWQuad,Westerly,SEQuad
StrongUp,Neutral,,WeakUp,WeakUp,Dry,Neutral,VeryWet,VeryWet,PC,Clear,,Cloudy,,,Other,,Weak,Weak,,,,WeakPos,Increasing,XNIL,,K,CThruK,PartInhibit,Average,MoreThanAve,K,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,,Moderate,Slight,K,,XNIL,,,Steep,,Steep,,Other,DenvCyclone,SigPositive,,SWQuad,LVorOther,
Neutral,WeakUp,WeakUp,WeakUp,,VeryWet,Wet,VeryWet,VeryWet,Clear,PC,PC,PC,Strong,Strong,StrongWest,,,Strong,Marked,LittleChange,LittleChange,Negative,,SVR,Aug20_Sep15,G,CThruK,PartInhibit,Average,Average,G,N1GtLIGt_4,Stability,MoreUnstable,,,,Moderate,,G,XNIL,XNIL,,LowNHighS,Steep,Dry,CloseToDryAd,NoMajor,Other,,,,NWQuad,LVorOther,
WeakUp,Neutral,WeakUp,Neutral,,Wet,,Neutral,,Clear,Clear,Clear,Clear,,Strong,Other,Weak,Weak,,,LittleChange,LittleChange,Neutral,Decreasing,SIG,Jul16_Aug10,E,CThruK,PartInhibit,,,CDEJ,N1GtLIGt_4,,LessUnstable,LessUnstable,ACEFK,,Weak,Slight,,XNIL,SVR,SVR,LowMtsHighPl,ModerateOrLe,,ModerateOrLe,NoMajor,MoistMDryL,,LittleChange,,SWQuad,LVorOther,LV
,,Neutral,,Neutral,Neutral,,Neutral,Neutral,Clear,PC,,Clear,,,DCVZFavor,,,,,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,,,CThruK,PartInhibit,LessThanAve,,CDEJ,N1GtLIGt_4,,,,ACEFK,,Weak,Moderate,E,SIG,,SIG,Other,Steep,VeryMoist,ModerateOrLe,,Other,Other,LittleChange,,,Westerly,
,Neutral,Neutral,,Neutral,Neutral,Wet,Neutral,Neutral,PC,,PC,,,,StrongWest,,,,,LittleChange,LittleChange,Neutral,Increasing,XNIL,,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,MoreUnstable,,B,,Weak,Slight,B,SIG,SIG,SIG,LowAtStation,Stable,Average,ModerateOrLe,MarkedUpper,Other,,LittleChange,,SWQuad,Westerly,E_NE
Down,,Neutral,Neutral,Neutral,,,,,PC,,PC,PC,,,StrongWest,,Weak,,,LittleChange,LittleChange,Negative,Decreasing,XNIL,,C,,PartInhibit,Average,,CDEJ,N5GtLIGt_8,Stability,MoreUnstable,,ACEFK,PartInhibit,,,C,XNIL,XNIL,,LowEvrywhere,Steep,Dry,CloseToDryAd,NoMajor,Other,E_W_N,SigPositive,Other,NWQuad,,LongAnticyc
WeakUp,Neutral,Down,WeakUp,WeakUp,Neutral,Dry,,Wet,PC,Clear,Clear,Clear,,Strong,StrongWest,Strong,,Strong,,LittleChange,LittleChange,Negative,,SIG,Aug20_Sep15,,CThruK,,Average,Average,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,Average,,Stifling,,,E,XNIL,XNIL,,LowNHighS,Steep,Average,Steep,NoMajor,Other,,LittleChange,,,,LV
Neutral,WeakUp,Neutral,Neutral,Neutral,,,,Neutral,PC,Cloudy,PC,PC,,Weak,DCVZFavor,,Weak,Weak,,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Jun15_Jul1,C,CThruK,Stifling,,Average,,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Weak,,,XNIL,XNIL,,,,Average,,StrongFront,,E_W_N,LittleChange,Moving,NWQuad,Westerly,LongAnticyc
Neutral,Neutral,StrongUp,,Neutral,,,Dry,,PC,Clear,Clear,Clear,,,DCVZFavor,,Weak,Weak,,LittleChange,LittleChange,Neutral,,XNIL,Jul16_Aug10,,AB,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Stability,LessUnstable,MoreUnstable,,PartInhibit,Unfavorable,,B,XNIL,,,HighEvrywher,,Dry,CloseToDryAd,StrongFront,Other,DryLine,LittleChange,Other,LV,LVorOther,
StrongUp,Neutral,Down,StrongUp,StrongUp,,Wet,Wet,VeryWet,Clear,PC,Clear,Clear,,,,,,Weak,,,,,,XNIL,May15_Jun14,,AB,,Average,LessThanAve,,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,,,Strong,,,SVR,SVR,SVR,LowMtsHighPl,Stable,Average,Steep,,,E_W_S,PosToNeg,Other,SWQuad,Westerly,
StrongUp,Neutral,,Neutral,Neutral,,VeryWet,Wet,Wet,PC,PC,PC,,Strong,Strong,DCVZFavor,Strong,,Strong,Marked,,Decreasing,Neutral,Decreasing,SVR,Aug11_Aug20,E,CThruK,,Average,LessThanAve,CDEJ,N1GtLIGt_4,,LessUnstable,LessUnstable,ACEFK,PartInhibit,,Slight,E,XNIL,XNIL,SVR,LowSHighN,Steep,Dry,ModerateOrLe,NoMajor,MoistMDryL,E_W_N,LittleChange,,SWQuad,Westerly,
StrongUp,Neutral,Down,Neutral,Neutral,Wet,Neutral,,,Clear,Clear,,,,,Westerly,,Weak,Weak,,,Increasing,Neutral,Increasing,,Aug20_Sep15,C,,,LessThanAve,,,,,,,ACEFK,Stifling,Weak,,C,,XNIL,XNIL,LowEvrywhere,,Average,Steep,,Other,,SigPositive,,NWQuad,,
Down,Down,Down,Down,,,Neutral,,Dry,,,Cloudy,PC,Strong,Strong,Other,Strong,,Weak,,IncCapDecIns,Increasing,Negative,,XNIL,May15_Jun14,B,AB,PartInhibit,MoreThanAve,MoreThanAve,,,Instability,Average,Average,,PartInhibit,Weak,Moderate,B,XNIL,,XNIL,LowMtsHighPl,,,,,,E_W_S,PosToNeg,Moving,LV,,DenvCyclone
Neutral,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,PC,Clear,Clear,,,,,,,,DecCapIncIns,,,Increasing,XNIL,May15_Jun14,G,CThruK,PartInhibit,Average,,,N1GtLIGt_4,Neutral,Average,Average,GJ,PartInhibit,Strong,Moderate,G,SIG,SIG,SIG,LowEvrywhere,Steep,Dry,,MarkedUpper,,Other,LittleChange,,,Westerly,LV
WeakUp,Neutral,StrongUp,WeakUp,,Dry,Neutral,VeryWet,,Clear,,Clear,Clear,Strong,Strong,DCVZFavor,Weak,,Strong,Marked,LittleChange,LittleChange,,LittleChange,SVR,Aug20_Sep15,E,,,LessThanAve,,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,,Strong,,E,SIG,SIG,,LowAtStation,CloseToDryAd,Average,ModerateOrLe,NoMajor,DryMMoistL,Other,,,SWQuad,LVorOther,LV
,,StrongUp,StrongUp,,Neutral,Neutral,Dry,,PC,PC,PC,,,,Westerly,,,,,IncCapDecIns,,WeakPos,Increasing,XNIL,,,AB,Stifling,Average,,ABI,LIGt0,Neutral,LessUnstable,Average,,,Moderate,Slight,B,SVR,SVR,,LowMtsHighPl,Steep,VeryMoist,Steep,MarkedUpper,DryMMoistL,DenvCyclone,,Other,AllElse,,DenvCyclone
,StronUp,Down,Down,Down,Dry,VeryWet,Wet,Wet,PC,Clear,PC,Clear,Strong,,Other,,Strong,,,IncCapDecIns,Increasing,,Increasing,SVR,,E,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Instability,LessUnstable,MoreUnstable,ACEFK,PartInhibit,Strong,Slight,E,SIG,,SVR,LowNHighS,CloseToDryAd,Dry,ModerateOrLe,NoMajor,MoistMDryL,,,,LV,Westerly,LV
,,WeakUp,Neutral,Neutral,Neutral,,Dry,Dry,Cloudy,PC,,Cloudy,,Weak,,,Strong,,Marked,LittleChange,LittleChange,WeakPos,Increasing,,Jul16_Aug10,,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Strong,Strong,J,SVR,,,LowEvrywhere,Steep,VeryMoist,CloseToDryAd,,,Other,LittleChange,,LV,LVorOther,
Down,Neutral,Neutral,Neutral,Neutral,,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Weak,Strong,,Strong,Strong,Strong,Marked,IncCapDecIns,,StrongPos,Increasing,SVR,Jun15_Jul1,C,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,Average,MoreUnstable,,,Moderate,Moderate,C,XNIL,XNIL,SVR,LowEvrywhere,Steep,,,,DryMMoistL,E_W_N,NegToPos,,NWQuad,LVorOther,
Neutral,Neutral,WeakUp,Neutral,Neutral,,Neutral,,Dry,PC,Cloudy,Cloudy,Cloudy,Weak,,StrongWest,Strong,,Strong,Some,IncCapDecIns,Increasing,,,SIG,Jul2_Jul15,,CThruK,PartInhibit,LessThanAve,,CDEJ,,Stability,LessUnstable,Average,ACEFK,PartInhibit,Unfavorable,,E,,,SIG,LowNHighS,CloseToDryAd,Average,,NoMajor,,E_W_N,PosToNeg,,SWQuad,Westerly,LongAnticyc
Neutral,Neutral,,Down,Down,,,Dry,Dry,Clear,Cloudy,Clear,,,,StrongWest,,Strong,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Jul16_Aug10,C,CThruK,,,Average,CDEJ,N5GtLIGt_8,,LessUnstable,LessUnstable,ACEFK,PartInhibit,Weak,,C,XNIL,,,LowEvrywhere,CloseToDryAd,,Steep,,,E_W_S,NegToPos,Moving,NWQuad,LVorOther,LongAnticyc
Neutral,,Down,,Neutral,Dry,,Dry,Neutral,PC,PC,Cloudy,Cloudy,Strong,Strong,StrongWest,,,Weak,Marked,LittleChange,LittleChange,StrongPos,Increasing,SVR,Jul2_Jul15,,,PartInhibit,LessThanAve,LessThanAve,G,N1GtLIGt_4,Neutral,,Average,GJ,TotalInhibit,Strong,Slight,G,XNIL,,,LowSHighN,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,,,LittleChange,,SWQuad,Westerly,SEQuad
WeakUp,Neutral,Neutral,Neutral,,Neutral,Wet,Wet,Wet,PC,Clear,PC,PC,Weak,,Other,,,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,,Jun15_Jul1,G,,,,LessThanAve,G,N5GtLIGt_8,,,MoreUnstable,GJ,PartInhibit,Weak,Slight,G,SIG,SIG,SIG,LowEvrywhere,,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,,LittleChange,,SWQuad,Westerly,LV
Neutral,,,WeakUp,,,Dry,VeryWet,,Clear,Clear,Clear,PC,Weak,,Westerly,Weak,,Weak,,IncCapDecIns,Increasing,Negative,Increasing,SVR,,K,CThruK,PartInhibit,MoreThanAve,,,N1GtLIGt_4,,LessUnstable,Average,ACEFK,PartInhibit,Moderate,Moderate,K,XNIL,XNIL,SVR,,ModerateOrLe,Average,ModerateOrLe,,DryMMoistL,E_W_N,NegToPos,QStationary,,,
Neutral,Down,Down,Down,Down,VeryWet,Neutral,VeryWet,Wet,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Weak,,Weak,Some,LittleChange,,WeakPos,Increasing,,Jul2_Jul15,D,CThruK,Stifling,Average,Average,CDEJ,N5GtLIGt_8,,LessUnstable,LessUnstable,D,,Moderate,Strong,,XNIL,XNIL,SIG,LowNHighS,Steep,,,,DryMMoistL,,PosToNeg,,NWQuad,LVorOther,
Down,,Neutral,Down,Down,Dry,Dry,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,,Strong,,,Marked,,LittleChange,Neutral,LittleChange,,Aug20_Sep15,G,,PartInhibit,MoreThanAve,MoreThanAve,,,,Average,,GJ,PartInhibit,Moderate,Moderate,G,SIG,,SVR,LowAtStation,Steep,,CloseToDryAd,MarkedUpper,Other,Other,,,,Westerly,WidespdDnsl
Down,Down,Neutral,Neutral,,Dry,Dry,VeryWet,Wet,Clear,,PC,PC,,,,,,Weak,,,,Negative,Decreasing,,Jun15_Jul1,B,AB,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,,LessUnstable,B,PartInhibit,,,B,XNIL,XNIL,,,Steep,,Steep,NoMajor,Other,,LittleChange,,AllElse,LVorOther,SEQuad
Down,Down,,Down,,,Dry,,Neutral,PC,PC,Cloudy,Cloudy,Weak,Strong,,Weak,Weak,Weak,Marked,LittleChange,LittleChange,,Decreasing,,Jul16_Aug10,G,CThruK,,LessThanAve,LessThanAve,G,N1GtLIGt_4,Stability,Average,LessUnstable,GJ,,Moderate,Moderate,G,,XNIL,XNIL,,Steep,Dry,CloseToDryAd,NoMajor,MoistMDryL,Other,PosToNeg,,AllElse,Westerly,LongAnticyc
WeakUp,WeakUp,StrongUp,StrongUp,,Dry,Dry,Dry,Neutral,Clear,,,Clear,Weak,Strong,StrongWest,Strong,Weak,,Marked,LittleChange,LittleChange,Neutral,Decreasing,XNIL,Jul16_Aug10,,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,Average,,GJ,,,Strong,J,XNIL,XNIL,XNIL,,Stable,Average,ModerateOrLe,,DryMMoistL,E_W_S,,,LV,LVorOther,LV
Down,Down,Neutral,Down,Down,Wet,VeryWet,Wet,Wet,,Clear,PC,,Strong,Strong,Other,,,Weak,,LittleChange,LittleChange,,LittleChange,SIG,Jun15_Jul1,D,,PartInhibit,Average,Average,CDEJ,,Stability,LessUnstable,LessUnstable,D,,,Slight,D,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,,CloseToDryAd,MarkedUpper,Other,,LittleChange,,NWQuad,LVorOther,
StrongUp,Neutral,Neutral,WeakUp,WeakUp,VeryWet,Wet,,VeryWet,Cloudy,,Cloudy,Cloudy,Weak,Weak,Other,,Weak,Weak,Some,IncCapDecIns,Increasing,,Increasing,XNIL,,,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,,,,E,,SVR,SVR,HighEvrywher,,Dry,ModerateOrLe,NoMajor,MoistMDryL,,LittleChange,,,Westerly,WidespdDnsl
Neutral,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Clear,Cloudy,PC,PC,,,,,,,,LittleChange,LittleChange,Negative,LittleChange,XNIL,May15_Jun14,H,,,LessThanAve,LessThanAve,H,N1GtLIGt_4,,LessUnstable,LessUnstable,HI,,Weak,,H,XNIL,,XNIL,,,VeryMoist,CloseToDryAd,MarkedUpper,DryMMoistL,,SigNegative,Moving,NWQuad,,
WeakUp,,Neutral,WeakUp,WeakUp,Wet,Dry,,Neutral,Clear,PC,PC,PC,Weak,Weak,Other,,,,,LittleChange,LittleChange,,,SIG,Aug20_Sep15,I,CThruK,TotalInhibit,,,ABI,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,HI,,Weak,,I,SVR,SVR,SVR,LowSHighN,CloseToDryAd,Average,Steep,NoMajor,MoistMDryL,,,,SWQuad,,DenvCyclone
Neutral,Neutral,Down,,Down,,VeryWet,Dry,Dry,,Clear,,Clear,Strong,,Westerly,Weak,,Weak,Some,IncCapDecIns,Increasing,Negative,Increasing,SIG,Jul16_Aug10,E,CThruK,PartInhibit,Average,Average,,LILt_8,Stability,,MoreUnstable,ACEFK,Stifling,Moderate,,E,SVR,SVR,SVR,LowSHighN,Steep,,,,,DryLine,NegToPos,,SWQuad,Westerly,
Neutral,Down,Neutral,Down,,,Neutral,Neutral,Neutral,Clear,,Clear,Clear,,,StrongWest,Strong,,Weak,Marked,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,,D,CThruK,PartInhibit,,Average,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,D,PartInhibit,Weak,,D,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,,ModerateOrLe,StrongFront,DryMMoistL,DryLine,SigNegative,,AllElse,,
,Neutral,StrongUp,Neutral,Neutral,Neutral,Dry,Dry,Dry,PC,Clear,Clear,Clear,Weak,,,Strong,,Strong,Some,DecCapIncIns,Decreasing,,Decreasing,SIG,Aug11_Aug20,J,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,,,Average,,GJ,,Strong,,J,XNIL,XNIL,SIG,,Steep,VeryMoist,CloseToDryAd,NoMajor,MoistMDryL,DryLine,LittleChange,,LV,LVorOther,
