N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
,Neutral,Neutral,Neutral,,Neutral,VeryWet,VeryWet,Wet,PC,PC,PC,PC,Strong,Strong,Other,,Weak,,Some,LittleChange,,StrongPos,Increasing,SIG,Jun15_Jul1,,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Neutral,,MoreUnstable,GJ,,Unfavorable,,J,XNIL,XNIL,SIG,LowSHighN,,Average,CloseToDryAd,NoMajor,,DryLine,,,LV,LVorOther,
,Neutral,Down,Neutral,Neutral,Dry,Neutral,Neutral,Neutral,Cloudy,PC,Cloudy,Cloudy,,,StrongWest,,,Weak,,DecCapIncIns,Decreasing,WeakPos,LittleChange,XNIL,,G,CThruK,,,Average,G,,Stability,,LessUnstable,GJ,,Strong,Moderate,G,,,SIG,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,E_W_N,SigPositive,,,LVorOther,LV
WeakUp,Neutral,WeakUp,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,,PC,PC,Clear,Strong,Strong,DCVZFavor,,Strong,Strong,,LittleChange,LittleChange,Neutral,Increasing,SIG,Jul2_Jul15,D,CThruK,PartInhibit,,Average,CDEJ,,Neutral,Average,MoreUnstable,,PartInhibit,Weak,,,SVR,SVR,SVR,,CloseToDryAd,Dry,Steep,StrongFront,MoistMDryL,,SigNegative,QStationary,NWQuad,LVorOther,
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Dry,Neutral,VeryWet,VeryWet,PC,Cloudy,PC,Cloudy,Weak,Strong,Other,Strong,Weak,Weak,,IncCapDecIns,,WeakPos,Increasing,SIG,,,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,,MoreUnstable,MoreUnstable,,,Weak,,D,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,Average,CloseToDryAd,OtherRapid,Other,,SigNegative,,NWQuad,Westerly,LongAnticyc
Neutral,Neutral,Neutral,Neutral,Neutral,,Wet,VeryWet,VeryWet,PC,Cloudy,Cloudy,PC,,Weak,Westerly,Weak,Weak,Weak,,IncCapDecIns,Increasing,Neutral,Increasing,,Jun15_Jul1,G,CThruK,Stifling,,MoreThanAve,G,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,GJ,,Strong,Strong,G,SIG,SIG,,LowAtStation,CloseToDryAd,,CloseToDryAd,OtherRapid,MoistMDryL,,LittleChange,,NWQuad,Westerly,LongAnticyc
Down,Down,Down,,Down,VeryWet,Wet,Wet,,Clear,PC,Clear,Clear,Weak,Strong,StrongWest,Strong,Weak,Weak,Some,,LittleChange,WeakPos,LittleChange,SIG,,K,CThruK,PartInhibit,Average,,K,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,,PartInhibit,Weak,Slight,K,,,SIG,LowNHighS,Stable,Dry,Steep,,Other,MovingFtorOt,NegToPos,,AllElse,,WidespdDnsl
Down,Neutral,Down,Down,Down,,Neutral,Neutral,Dry,PC,PC,PC,PC,,,DCVZFavor,,,Weak,,IncCapDecIns,Increasing,Negative,,XNIL,,G,CThruK,Stifling,Average,Average,G,N1GtLIGt_4,Neutral,,LessUnstable,GJ,,Moderate,Moderate,G,XNIL,XNIL,XNIL,Other,CloseToDryAd,Dry,,NoMajor,MoistMDryL,,NegToPos,,,,WidespdDnsl
Down,Down,Neutral,Neutral,Neutral,Dry,Dry,Neutral,Neutral,PC,Cloudy,PC,PC,Strong,Strong,Other,,,,,,LittleChange,StrongPos,Increasing,SVR,Aug20_Sep15,D,CThruK,PartInhibit,Average,,CDEJ,N1GtLIGt_4,Instability,Average,MoreUnstable,D,Stifling,,Strong,D,XNIL,XNIL,SVR,,CloseToDryAd,Dry,Steep,MarkedUpper,DryMMoistL,DryLine,SigNegative,QStationary,SWQuad,LVorOther,DenvCyclone
Down,StronUp,Neutral,WeakUp,WeakUp,VeryWet,Wet,Wet,VeryWet,Cloudy,PC,PC,PC,Weak,Strong,StrongWest,,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,Increasing,SVR,Jul16_Aug10,H,CThruK,Stifling,,MoreThanAve,H,,Stability,Average,MoreUnstable,HI,,Moderate,Moderate,,SVR,XNIL,,Other,Stable,Average,,NoMajor,,Other,,Moving,NWQuad,Westerly,E_NE
,Neutral,Down,Down,Down,VeryWet,Neutral,Wet,VeryWet,Clear,Clear,Clear,PC,Strong,Strong,StrongWest,,Strong,Strong,Marked,IncCapDecIns,Increasing,Negative,Increasing,SIG,Jul16_Aug10,,CThruK,,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,Average,Average,ACEFK,,Unfavorable,,C,XNIL,XNIL,SIG,LowEvrywhere,ModerateOrLe,Dry,ModerateOrLe,,MoistMDryL,E_W_S,,Other,NWQuad,Westerly,LongAnticyc
StrongUp,,Neutral,StrongUp,StrongUp,Dry,Neutral,,,PC,PC,PC,Cloudy,Weak,Strong,Westerly,Weak,,Strong,Marked,IncCapDecIns,,WeakPos,Increasing,SVR,Aug20_Sep15,B,AB,PartInhibit,LessThanAve,MoreThanAve,ABI,N1GtLIGt_4,,MoreUnstable,MoreUnstable,B,PartInhibit,Weak,Slight,B,SIG,SIG,SVR,Other,Stable,Dry,Steep,NoMajor,DryMMoistL,MovingFtorOt,SigPositive,Other,SWQuad,LVorOther,
Down,Down,WeakUp,Neutral,Neutral,VeryWet,Dry,Wet,VeryWet,PC,Clear,Clear,Clear,Weak,,,Strong,Weak,Strong,Marked,,LittleChange,Negative,Decreasing,SVR,Jul16_Aug10,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,ACEFK,,Moderate,Moderate,K,XNIL,,SVR,LowNHighS,Steep,Average,Steep,MarkedUpper,DryMMoistL,,PosToNeg,QStationary,SWQuad,Westerly,WidespdDnsl
StrongUp,Down,StrongUp,WeakUp,WeakUp,,VeryWet,Wet,Wet,Clear,PC,Clear,Clear,Strong,Strong,,Strong,Weak,Weak,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,SIG,Jul16_Aug10,A,,,,LessThanAve,,,Neutral,Average,MoreUnstable,ACEFK,PartInhibit,Strong,Strong,A,SVR,SIG,SIG,LowSHighN,Stable,VeryMoist,ModerateOrLe,StrongFront,MoistMDryL,DenvCyclone,SigNegative,Other,SWQuad,Westerly,SEQuad
Down,Neutral,Down,Down,Down,Wet,Neutral,Wet,,PC,Clear,PC,PC,,Strong,StrongWest,Weak,Strong,Weak,Marked,,Increasing,WeakPos,Increasing,XNIL,May15_Jun14,K,CThruK,PartInhibit,LessThanAve,MoreThanAve,K,LIGt0,Stability,Average,MoreUnstable,,,Weak,Moderate,K,SIG,SIG,SIG,Other,Steep,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,Other,SigNegative,,,Westerly,WidespdDnsl
Down,Down,StrongUp,Down,Down,VeryWet,,Wet,Wet,PC,PC,Cloudy,PC,Weak,Weak,StrongWest,Strong,,Strong,Some,IncCapDecIns,,Neutral,LittleChange,,Aug20_Sep15,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,,N5GtLIGt_8,Stability,Average,Average,GJ,PartInhibit,Weak,,J,XNIL,XNIL,SIG,LowAtStation,ModerateOrLe,Dry,Steep,NoMajor,MoistMDryL,DryLine,,QStationary,,LVorOther,LV
StrongUp,Down,Down,,Down,,,VeryWet,VeryWet,PC,PC,PC,PC,Weak,Strong,,Weak,Strong,Strong,,IncCapDecIns,Increasing,Negative,Decreasing,,,,CThruK,Stifling,Average,MoreThanAve,K,N1GtLIGt_4,Stability,Average,LessUnstable,,Stifling,Strong,Slight,K,XNIL,,XNIL,LowNHighS,Steep,VeryMoist,Steep,StrongFront,DryMMoistL,DryLine,PosToNeg,Moving,AllElse,Westerly,
WeakUp,StronUp,Neutral,WeakUp,WeakUp,Wet,Dry,Neutral,Neutral,PC,Cloudy,PC,Cloudy,,Weak,Other,,Weak,,,,Increasing,WeakPos,Increasing,XNIL,Jul16_Aug10,E,CThruK,Stifling,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,,Moderate,Strong,E,,SIG,SIG,LowEvrywhere,CloseToDryAd,,ModerateOrLe,NoMajor,Other,DryLine,LittleChange,,NWQuad,Westerly,WidespdDnsl
WeakUp,WeakUp,Neutral,WeakUp,WeakUp,Neutral,Neutral,,Wet,,Clear,Clear,Clear,Strong,Strong,Other,Weak,,Weak,Some,IncCapDecIns,,WeakPos,LittleChange,SIG,May15_Jun14,G,CThruK,PartInhibit,LessThanAve,MoreThanAve,G,,Neutral,LessUnstable,LessUnstable,GJ,Stifling,Moderate,,,,XNIL,SIG,LowNHighS,CloseToDryAd,Dry,,NoMajor,MoistMDryL,E_W_S,LittleChange,Other,SWQuad,LVorOther,WidespdDnsl
WeakUp,,WeakUp,,WeakUp,Neutral,Neutral,Neutral,Neutral,,PC,Clear,Clear,,,DCVZFavor,,Weak,,,,,WeakPos,,,Aug20_Sep15,,CThruK,Stifling,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,,Strong,,K,XNIL,,XNIL,HighEvrywher,Stable,Average,ModerateOrLe,OtherRapid,DryMMoistL,,SigPositive,Moving,NWQuad,,WidespdDnsl
Down,Neutral,Neutral,,Neutral,Wet,Neutral,Dry,Neutral,Clear,PC,Cloudy,Cloudy,,,DCVZFavor,,,Weak,,IncCapDecIns,Increasing,Neutral,,,Jul16_Aug10,J,CThruK,Stifling,MoreThanAve,,CDEJ,N5GtLIGt_8,Stability,Average,,GJ,Stifling,Unfavorable,Slight,,XNIL,XNIL,,LowAtStation,,Average,Steep,NoMajor,MoistMDryL,,LittleChange,Other,,LVorOther,LV
StrongUp,WeakUp,Down,,WeakUp,VeryWet,Wet,VeryWet,VeryWet,,Clear,Clear,PC,Strong,Strong,DCVZFavor,Weak,,,Marked,,,Negative,Decreasing,SVR,Aug20_Sep15,C,CThruK,,Average,MoreThanAve,CDEJ,,Neutral,,LessUnstable,ACEFK,,Strong,Strong,C,XNIL,XNIL,SVR,LowAtStation,CloseToDryAd,Dry,Steep,OtherRapid,Other,E_W_N,,,NWQuad,,LongAnticyc
StrongUp,Neutral,,StrongUp,StrongUp,Wet,Dry,Wet,VeryWet,Clear,,,,,,Westerly,,,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,May15_Jun14,G,,PartInhibit,LessThanAve,MoreThanAve,G,,Stability,Average,Average,GJ,Stifling,Strong,,G,,SVR,SVR,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,Other,Other,LittleChange,,,,LongAnticyc
Down,WeakUp,Neutral,Neutral,Neutral,Dry,Dry,VeryWet,VeryWet,,Cloudy,,Cloudy,Strong,Strong,Westerly,Weak,,Weak,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,Jul16_Aug10,I,,TotalInhibit,,,ABI,,Instability,LessUnstable,LessUnstable,HI,,Weak,Slight,,,XNIL,SVR,Other,CloseToDryAd,Dry,ModerateOrLe,NoMajor,Other,MovingFtorOt,NegToPos,Moving,AllElse,Westerly,E_NE
Down,StronUp,Neutral,Neutral,Neutral,Dry,Dry,Neutral,Dry,PC,Cloudy,,,Weak,Strong,Other,,,Weak,,LittleChange,LittleChange,StrongPos,Increasing,SVR,May15_Jun14,H,CThruK,,Average,,H,LILt_8,Instability,MoreUnstable,MoreUnstable,HI,PartInhibit,Moderate,Slight,H,,SIG,,Other,Stable,Average,Steep,MarkedUpper,Other,Other,NegToPos,,LV,LVorOther,LV
Down,Down,Down,Down,Down,Wet,Wet,Neutral,Neutral,PC,Clear,,PC,,Strong,StrongWest,Strong,Weak,Weak,Marked,LittleChange,LittleChange,Neutral,Increasing,SVR,May15_Jun14,,,,LessThanAve,LessThanAve,,N1GtLIGt_4,Neutral,Average,Average,ACEFK,,Weak,,A,SIG,SIG,SVR,LowEvrywhere,,Average,,StrongFront,DryMMoistL,,PosToNeg,Other,SWQuad,Westerly,DenvCyclone
Down,Down,Down,Down,,Dry,Neutral,Neutral,Dry,Clear,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Weak,Weak,,,IncCapDecIns,Increasing,Neutral,LittleChange,,,G,CThruK,PartInhibit,LessThanAve,Average,,LIGt0,Instability,Average,Average,GJ,,Unfavorable,,,XNIL,XNIL,SVR,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,NoMajor,,,NegToPos,,NWQuad,Westerly,LongAnticyc
StrongUp,StronUp,WeakUp,StrongUp,StrongUp,Neutral,Neutral,Neutral,Wet,,PC,PC,PC,Weak,,Westerly,Weak,,Strong,,LittleChange,LittleChange,Negative,Decreasing,SIG,,D,,Stifling,,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,MoreUnstable,Average,,PartInhibit,Weak,,D,XNIL,XNIL,,LowSHighN,CloseToDryAd,,CloseToDryAd,OtherRapid,MoistMDryL,DryLine,,Moving,,Westerly,SEQuad
Neutral,Neutral,StrongUp,WeakUp,WeakUp,,Dry,Neutral,Wet,PC,PC,PC,PC,,Strong,DCVZFavor,Weak,Strong,Weak,Marked,IncCapDecIns,Increasing,WeakPos,,,Jun15_Jul1,B,AB,,LessThanAve,Average,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,B,,Weak,,B,SIG,SIG,SIG,HighEvrywher,ModerateOrLe,Average,Steep,OtherRapid,Other,DenvCyclone,PosToNeg,,,Westerly,E_NE
Neutral,Down,Down,Down,Down,,Wet,Dry,Dry,,Clear,,PC,Strong,Strong,Westerly,Strong,,Strong,Some,DecCapIncIns,Decreasing,Negative,,SIG,May15_Jun14,A,AB,PartInhibit,,LessThanAve,ABI,N1GtLIGt_4,Stability,,LessUnstable,ACEFK,PartInhibit,Moderate,Slight,A,XNIL,XNIL,SIG,Other,ModerateOrLe,Average,Steep,StrongFront,DryMMoistL,DenvCyclone,NegToPos,Other,SWQuad,,DenvCyclone
StrongUp,StronUp,WeakUp,StrongUp,StrongUp,,Wet,VeryWet,VeryWet,PC,,Cloudy,Cloudy,Weak,Strong,Westerly,Strong,Weak,Strong,Some,LittleChange,LittleChange,Neutral,Increasing,SVR,Aug20_Sep15,I,,,,MoreThanAve,ABI,,Stability,MoreUnstable,,HI,Stifling,Moderate,,I,SVR,SIG,SVR,LowMtsHighPl,ModerateOrLe,VeryMoist,,StrongFront,DryMMoistL,MovingFtorOt,LittleChange,QStationary,SWQuad,Westerly,DenvCyclone
Down,Neutral,WeakUp,WeakUp,,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,Strong,Strong,Other,Strong,,,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Aug11_Aug20,J,CThruK,,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Strong,Strong,,XNIL,XNIL,SIG,LowAtStation,Steep,,Steep,NoMajor,MoistMDryL,Other,LittleChange,Other,LV,LVorOther,LV
WeakUp,WeakUp,Neutral,Neutral,,,Neutral,Neutral,Neutral,,PC,Clear,Clear,Strong,,StrongWest,Weak,Strong,Weak,Marked,LittleChange,LittleChange,WeakPos,Decreasing,SIG,May15_Jun14,E,CThruK,PartInhibit,Average,,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,LessUnstable,ACEFK,PartInhibit,Strong,Moderate,,SIG,SVR,,LowAtStation,CloseToDryAd,Dry,ModerateOrLe,NoMajor,Other,,LittleChange,,LV,LVorOther,LV
,Neutral,WeakUp,Down,Down,Neutral,Dry,Neutral,Neutral,Clear,PC,PC,PC,,,Westerly,,,,,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,Average,,GJ,Stifling,Moderate,Slight,J,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,Average,Steep,NoMajor,,DryLine,LittleChange,,LV,LVorOther,LV
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Dry,Wet,Dry,,Clear,,,PC,,,,,,Weak,,LittleChange,LittleChange,WeakPos,Increasing,XNIL,Jun15_Jul1,C,CThruK,,LessThanAve,Average,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Strong,,C,SVR,SVR,SVR,LowAtStation,CloseToDryAd,Dry,Steep,StrongFront,Other,E_W_S,,Other,AllElse,LVorOther,LV
Down,,Down,Down,Down,Neutral,Dry,Dry,Dry,,Clear,Clear,Clear,,,StrongWest,,,Weak,,,LittleChange,,LittleChange,,Aug20_Sep15,B,AB,PartInhibit,Average,Average,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,B,,Moderate,Slight,B,XNIL,XNIL,XNIL,HighEvrywher,Steep,VeryMoist,Steep,NoMajor,Other,DenvCyclone,LittleChange,Moving,AllElse,,DenvCyclone
WeakUp,StronUp,StrongUp,StrongUp,,Dry,Dry,Neutral,,PC,PC,PC,PC,Weak,Weak,DCVZFavor,Weak,,Weak,Some,DecCapIncIns,Decreasing,Negative,,XNIL,Aug20_Sep15,I,,PartInhibit,Average,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,TotalInhibit,Moderate,Slight,I,XNIL,XNIL,,LowSHighN,Steep,VeryMoist,ModerateOrLe,NoMajor,,MovingFtorOt,LittleChange,QStationary,LV,LVorOther,
Down,StronUp,StrongUp,Down,,Wet,Neutral,Neutral,Neutral,,,Cloudy,Cloudy,,,StrongWest,,,,,DecCapIncIns,Decreasing,StrongPos,,XNIL,Jul16_Aug10,H,CThruK,PartInhibit,LessThanAve,LessThanAve,H,N1GtLIGt_4,Stability,LessUnstable,Average,HI,Stifling,Weak,,H,,XNIL,XNIL,HighEvrywher,Stable,VeryMoist,ModerateOrLe,MarkedUpper,Other,,SigNegative,,NWQuad,LVorOther,E_NE
StrongUp,Neutral,WeakUp,,StrongUp,,,,VeryWet,Clear,,Clear,,Weak,,DCVZFavor,,Weak,Strong,Marked,LittleChange,,Negative,Decreasing,XNIL,Aug20_Sep15,,,,LessThanAve,,F,LIGt0,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Moderate,F,XNIL,SIG,SIG,Other,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,DenvCyclone,PosToNeg,,LV,LVorOther,SEQuad
StrongUp,StronUp,Neutral,StrongUp,StrongUp,Neutral,Neutral,Neutral,Wet,Clear,,Clear,PC,,Weak,Other,,,,,LittleChange,,,LittleChange,SIG,Jul2_Jul15,G,CThruK,TotalInhibit,,,G,N5GtLIGt_8,Stability,Average,Average,GJ,Stifling,Moderate,Slight,G,SIG,SIG,SIG,,Steep,Dry,,StrongFront,MoistMDryL,,SigNegative,,,Westerly,LongAnticyc
WeakUp,StronUp,,,StrongUp,Dry,,Dry,Neutral,Clear,Clear,Clear,,,,DCVZFavor,Weak,Strong,Weak,,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,May15_Jun14,H,CThruK,Stifling,Average,LessThanAve,H,N1GtLIGt_4,Neutral,Average,Average,HI,PartInhibit,Moderate,,H,XNIL,XNIL,XNIL,LowMtsHighPl,,Average,Steep,,DryMMoistL,,NegToPos,,NWQuad,LVorOther,E_NE
,Neutral,StrongUp,Neutral,Neutral,,Dry,Neutral,Neutral,Clear,PC,Clear,Clear,Weak,Strong,DCVZFavor,Weak,Weak,,Marked,LittleChange,LittleChange,,,SIG,May15_Jun14,E,CThruK,Stifling,Average,Average,CDEJ,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,Slight,E,SVR,,SVR,LowEvrywhere,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,SigPositive,QStationary,,Westerly,DenvCyclone
Neutral,,Neutral,Neutral,,VeryWet,Dry,VeryWet,VeryWet,PC,,,Cloudy,Weak,Weak,DCVZFavor,,,Weak,,IncCapDecIns,Increasing,WeakPos,,XNIL,Aug20_Sep15,H,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,HI,,,,H,XNIL,XNIL,,Other,Stable,Average,ModerateOrLe,,DryMMoistL,,,,,,E_NE
Neutral,Down,StrongUp,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Clear,PC,,PC,Weak,Strong,Westerly,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Aug11_Aug20,A,AB,,LessThanAve,,ABI,N5GtLIGt_8,,Average,Average,ACEFK,,Strong,Moderate,A,SVR,SVR,SVR,HighEvrywher,Stable,Dry,Steep,StrongFront,DryMMoistL,DenvCyclone,SigNegative,Other,SWQuad,Westerly,DenvCyclone
StrongUp,,StrongUp,StrongUp,StrongUp,Dry,Wet,VeryWet,VeryWet,Clear,Clear,Clear,Clear,Weak,Strong,Other,,,,,LittleChange,LittleChange,,Decreasing,SIG,Jun15_Jul1,C,,PartInhibit,Average,,,N1GtLIGt_4,Neutral,,Average,ACEFK,,Moderate,,C,XNIL,XNIL,SIG,LowEvrywhere,Steep,Dry,Steep,NoMajor,MoistMDryL,E_W_N,,,NWQuad,Westerly,WidespdDnsl
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,PC,Clear,Clear,Clear,Strong,Strong,Other,,Weak,,,,Decreasing,Neutral,,SVR,Aug20_Sep15,H,CThruK,,Average,LessThanAve,H,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,HI,,Moderate,Moderate,H,XNIL,XNIL,SVR,LowMtsHighPl,Stable,VeryMoist,ModerateOrLe,,DryMMoistL,,SigNegative,,NWQuad,Westerly,E_NE
Neutral,Neutral,WeakUp,Neutral,,Wet,,Dry,,PC,PC,PC,,,,Westerly,,,,,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,May15_Jun14,H,,Stifling,Average,MoreThanAve,H,N5GtLIGt_8,Stability,Average,MoreUnstable,HI,,Strong,,H,,SVR,SVR,HighEvrywher,Stable,,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,SigNegative,Moving,AllElse,LVorOther,E_NE
Down,Neutral,StrongUp,Neutral,,Dry,VeryWet,,VeryWet,Clear,PC,PC,PC,Weak,Strong,,Strong,,Weak,,,LittleChange,Neutral,Decreasing,SVR,Aug20_Sep15,H,CThruK,PartInhibit,LessThanAve,LessThanAve,H,,Instability,LessUnstable,LessUnstable,,Stifling,Weak,Slight,H,XNIL,XNIL,SVR,LowSHighN,Stable,Average,ModerateOrLe,NoMajor,Other,MovingFtorOt,PosToNeg,,,Westerly,E_NE
,StronUp,Down,WeakUp,WeakUp,Dry,Neutral,Dry,Dry,Clear,PC,Clear,Clear,Weak,Strong,Westerly,Strong,,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SVR,Aug20_Sep15,K,CThruK,,Average,Average,K,,Neutral,LessUnstable,,ACEFK,,Weak,,K,XNIL,XNIL,SVR,Other,Steep,VeryMoist,,MarkedUpper,,DryLine,SigNegative,,NWQuad,LVorOther,WidespdDnsl
WeakUp,Neutral,,Down,Down,VeryWet,Wet,VeryWet,VeryWet,Clear,Cloudy,Cloudy,Cloudy,Strong,Strong,Other,Weak,Weak,,Some,,Increasing,StrongPos,Increasing,SVR,Jul2_Jul15,,CThruK,PartInhibit,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,,,Weak,,I,XNIL,XNIL,SVR,LowSHighN,Stable,Dry,CloseToDryAd,,DryMMoistL,E_W_S,PosToNeg,,SWQuad,LVorOther,SEQuad
Down,WeakUp,Down,Down,Down,,Wet,,Dry,,PC,Clear,Clear,Strong,Strong,StrongWest,Strong,,Strong,,DecCapIncIns,,Neutral,Decreasing,SVR,Jul16_Aug10,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,,Weak,Slight,J,XNIL,XNIL,SVR,LowNHighS,,Dry,ModerateOrLe,NoMajor,DryMMoistL,DryLine,LittleChange,,LV,LVorOther,LongAnticyc
,Neutral,StrongUp,WeakUp,WeakUp,Dry,Neutral,Dry,Dry,PC,Clear,Cloudy,Cloudy,Weak,Strong,Westerly,Strong,,Weak,,IncCapDecIns,,Negative,LittleChange,SIG,Jul16_Aug10,E,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,,LessUnstable,LessUnstable,ACEFK,Stifling,Moderate,,,,XNIL,SIG,LowNHighS,ModerateOrLe,Dry,,NoMajor,MoistMDryL,,SigPositive,,AllElse,LVorOther,E_NE
StrongUp,StronUp,Neutral,WeakUp,WeakUp,Dry,Neutral,Dry,Dry,PC,PC,PC,PC,Weak,Strong,,Strong,,,,DecCapIncIns,Decreasing,Neutral,LittleChange,SVR,Aug20_Sep15,D,CThruK,,Average,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,D,,Moderate,Strong,D,XNIL,SIG,SVR,LowSHighN,,Average,Steep,MarkedUpper,MoistMDryL,,,Other,AllElse,Westerly,E_NE
Down,,,WeakUp,WeakUp,,Neutral,Neutral,Neutral,PC,PC,PC,PC,Strong,Strong,DCVZFavor,Strong,,Strong,Marked,LittleChange,LittleChange,Negative,LittleChange,SVR,,B,AB,PartInhibit,Average,Average,ABI,N5GtLIGt_8,Neutral,,MoreUnstable,,PartInhibit,Strong,,B,SIG,,,LowMtsHighPl,Stable,VeryMoist,,OtherRapid,Other,MovingFtorOt,PosToNeg,Other,NWQuad,Westerly,
,Neutral,StrongUp,,Neutral,,Wet,Wet,Wet,PC,Clear,Clear,PC,Weak,Weak,DCVZFavor,Strong,Strong,,Marked,LittleChange,,Negative,LittleChange,SIG,May15_Jun14,A,AB,,LessThanAve,,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Strong,Moderate,A,SIG,,SIG,LowSHighN,ModerateOrLe,Average,,OtherRapid,DryMMoistL,DenvCyclone,PosToNeg,Moving,SWQuad,Westerly,E_NE
Neutral,Neutral,Neutral,,,Neutral,Dry,Dry,Neutral,PC,Clear,Clear,Clear,,Weak,StrongWest,Weak,,Weak,Some,,,WeakPos,LittleChange,XNIL,Jul2_Jul15,I,CThruK,PartInhibit,,MoreThanAve,ABI,N5GtLIGt_8,Neutral,Average,Average,HI,PartInhibit,Strong,Strong,I,SIG,SIG,SIG,LowSHighN,CloseToDryAd,VeryMoist,CloseToDryAd,OtherRapid,Other,MovingFtorOt,SigPositive,QStationary,SWQuad,Westerly,E_NE
