N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
WeakUp,Neutral,WeakUp,,WeakUp,VeryWet,,Dry,Wet,PC,Clear,PC,PC,,,DCVZFavor,Weak,,,,IncCapDecIns,Increasing,Neutral,,XNIL,Aug20_Sep15,K,CThruK,PartInhibit,Average,MoreThanAve,K,N5GtLIGt_8,,Average,Average,ACEFK,,,Slight,,XNIL,,,LowNHighS,Steep,VeryMoist,CloseToDryAd,MarkedUpper,,,SigPositive,,AllElse,,WidespdDnsl
StrongUp,Neutral,,Neutral,Neutral,,Neutral,,VeryWet,Clear,Clear,Clear,,Strong,,StrongWest,,,Weak,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Jun15_Jul1,B,AB,,LessThanAve,,ABI,N1GtLIGt_4,,LessUnstable,LessUnstable,B,,,,B,,SIG,SIG,,,Average,CloseToDryAd,,Other,DenvCyclone,NegToPos,,,,
,,,,StrongUp,Neutral,Neutral,Neutral,Wet,Clear,PC,PC,PC,Weak,Strong,Westerly,,,Weak,Some,LittleChange,,Neutral,LittleChange,XNIL,May15_Jun14,,,PartInhibit,,LessThanAve,ABI,,Neutral,,MoreUnstable,HI,,Weak,Slight,I,SVR,SVR,,,CloseToDryAd,,Steep,OtherRapid,DryMMoistL,MovingFtorOt,SigNegative,QStationary,,,E_NE
StrongUp,Down,Neutral,Neutral,,,Wet,Neutral,Neutral,PC,,,,,,StrongWest,Strong,,Weak,Some,LittleChange,LittleChange,StrongPos,,SVR,,I,CThruK,PartInhibit,,LessThanAve,ABI,N1GtLIGt_4,Neutral,Average,Average,HI,Stifling,,,I,XNIL,XNIL,,LowSHighN,ModerateOrLe,Dry,CloseToDryAd,StrongFront,DryMMoistL,E_W_S,,,LV,LVorOther,LV
,,Neutral,Neutral,,Neutral,,,Neutral,PC,PC,,Cloudy,Strong,Strong,,,Weak,Weak,,LittleChange,LittleChange,Negative,Increasing,SIG,Jul16_Aug10,B,AB,Stifling,Average,Average,,N1GtLIGt_4,Instability,Average,,B,,,Strong,B,,,SIG,LowMtsHighPl,Stable,Average,ModerateOrLe,NoMajor,,MovingFtorOt,,Moving,AllElse,Westerly,DenvCyclone
,WeakUp,StrongUp,StrongUp,StrongUp,Neutral,Wet,Wet,VeryWet,Clear,Cloudy,Clear,,,Weak,DCVZFavor,Weak,,Weak,Some,,LittleChange,,,SIG,,E,,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Instability,Average,LessUnstable,ACEFK,PartInhibit,Weak,Moderate,E,XNIL,XNIL,SIG,,,,Steep,MarkedUpper,,,NegToPos,,,Westerly,DenvCyclone
Down,,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,,Clear,Clear,,Clear,,Weak,Westerly,,,,,DecCapIncIns,Decreasing,,Increasing,XNIL,,D,CThruK,TotalInhibit,MoreThanAve,Average,CDEJ,N1GtLIGt_4,Stability,,,D,TotalInhibit,Moderate,,D,XNIL,XNIL,XNIL,,,Average,CloseToDryAd,,,,,QStationary,NWQuad,Westerly,
StrongUp,StronUp,Neutral,WeakUp,WeakUp,Neutral,,Dry,Neutral,,Clear,,Cloudy,Weak,,,Strong,,Weak,,,Increasing,Neutral,,SIG,,I,CThruK,,Average,,ABI,LILt_8,Neutral,MoreUnstable,,HI,,Moderate,Strong,,XNIL,,,LowSHighN,,,ModerateOrLe,NoMajor,DryMMoistL,E_W_S,SigPositive,,LV,Westerly,DenvCyclone
StrongUp,Down,Neutral,StrongUp,StrongUp,Wet,Dry,Wet,VeryWet,,Clear,,PC,Strong,Strong,DCVZFavor,Strong,,Weak,Marked,,Increasing,WeakPos,Increasing,SIG,Jul2_Jul15,,CThruK,,Average,MoreThanAve,H,,Instability,,,,PartInhibit,Strong,Strong,H,,XNIL,SIG,LowMtsHighPl,ModerateOrLe,Average,ModerateOrLe,,DryMMoistL,Other,,,LV,,
Neutral,,,Neutral,Neutral,VeryWet,,,VeryWet,Clear,,PC,Cloudy,Strong,Strong,StrongWest,Strong,,Weak,Marked,IncCapDecIns,Increasing,,LittleChange,SIG,Jul2_Jul15,J,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,PartInhibit,,Moderate,,XNIL,XNIL,SIG,LowAtStation,Stable,Average,,NoMajor,DryMMoistL,,LittleChange,,LV,LVorOther,LV
,,,,Down,,Neutral,Wet,Wet,PC,Cloudy,Cloudy,Cloudy,,,StrongWest,,Weak,Weak,,IncCapDecIns,Increasing,WeakPos,Increasing,,Aug20_Sep15,E,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,,Unfavorable,Slight,E,XNIL,XNIL,,LowAtStation,Stable,Dry,,OtherRapid,,MovingFtorOt,PosToNeg,,,,DenvCyclone
,Neutral,Neutral,,WeakUp,Dry,,Dry,Neutral,PC,Clear,Clear,Clear,,,DCVZFavor,,,,,LittleChange,LittleChange,,Increasing,XNIL,,B,AB,PartInhibit,Average,Average,ABI,N1GtLIGt_4,Stability,,,B,,Moderate,Moderate,B,XNIL,XNIL,XNIL,LowSHighN,ModerateOrLe,,,NoMajor,,,LittleChange,,SWQuad,,
StrongUp,,,Neutral,,Wet,Wet,,Neutral,,PC,,PC,,,Westerly,,Weak,,,,LittleChange,Neutral,,XNIL,,K,,PartInhibit,Average,Average,K,LILt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,,Moderate,Strong,K,SIG,SIG,SIG,LowEvrywhere,Steep,Average,Steep,StrongFront,DryMMoistL,,NegToPos,,NWQuad,Westerly,
Down,Neutral,WeakUp,,Neutral,,,Dry,,PC,Cloudy,PC,PC,Strong,Strong,DCVZFavor,Strong,,Weak,Marked,LittleChange,,Neutral,,SIG,Aug20_Sep15,,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Stability,Average,,ACEFK,Stifling,Strong,,K,,SVR,SVR,LowAtStation,ModerateOrLe,,Steep,StrongFront,,,SigPositive,Other,NWQuad,,
StrongUp,Down,Neutral,Neutral,Neutral,Neutral,Neutral,,Neutral,PC,PC,,PC,,,DCVZFavor,,,,,,,,,XNIL,May15_Jun14,K,,Stifling,MoreThanAve,MoreThanAve,,N5GtLIGt_8,,MoreUnstable,LessUnstable,ACEFK,,,,,XNIL,XNIL,XNIL,,,,ModerateOrLe,StrongFront,DryMMoistL,DryLine,SigNegative,,NWQuad,,WidespdDnsl
StrongUp,Down,Neutral,Neutral,Neutral,Neutral,VeryWet,Wet,Wet,PC,Clear,,,Weak,Strong,DCVZFavor,Strong,,Weak,Marked,,LittleChange,Negative,Decreasing,,May15_Jun14,B,AB,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Stability,Average,LessUnstable,B,Stifling,Weak,Moderate,,SIG,,SVR,LowAtStation,Stable,Average,Steep,NoMajor,DryMMoistL,DenvCyclone,,,SWQuad,LVorOther,E_NE
Down,Neutral,WeakUp,Neutral,,Wet,Wet,VeryWet,VeryWet,PC,,Clear,,Weak,Weak,StrongWest,Weak,,Weak,,DecCapIncIns,Decreasing,Negative,,,May15_Jun14,G,,Stifling,,Average,G,N1GtLIGt_4,Stability,Average,,,PartInhibit,Moderate,Moderate,G,XNIL,XNIL,SIG,LowSHighN,CloseToDryAd,Average,CloseToDryAd,,,Other,NegToPos,,SWQuad,Westerly,SEQuad
StrongUp,,Down,WeakUp,WeakUp,,,VeryWet,VeryWet,PC,Clear,PC,Cloudy,,,Other,,Weak,Weak,,IncCapDecIns,,WeakPos,,,Aug20_Sep15,K,CThruK,,Average,MoreThanAve,K,N5GtLIGt_8,,MoreUnstable,MoreUnstable,,PartInhibit,,Slight,K,,XNIL,,LowNHighS,,,,MarkedUpper,,DenvCyclone,SigPositive,QStationary,SWQuad,LVorOther,
,WeakUp,WeakUp,WeakUp,WeakUp,VeryWet,Wet,VeryWet,,,,PC,PC,Strong,,StrongWest,Strong,,,,LittleChange,LittleChange,,LittleChange,SVR,Aug20_Sep15,G,,PartInhibit,Average,Average,G,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,GJ,,Moderate,Slight,G,XNIL,XNIL,SVR,LowNHighS,Steep,Dry,,NoMajor,Other,,LittleChange,,NWQuad,LVorOther,LV
WeakUp,Neutral,WeakUp,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,,Other,Weak,Weak,Weak,Some,,,Neutral,,SIG,Jul16_Aug10,E,,PartInhibit,,,CDEJ,N1GtLIGt_4,,LessUnstable,LessUnstable,,,,,E,XNIL,SVR,SVR,LowMtsHighPl,,Dry,ModerateOrLe,NoMajor,MoistMDryL,,,,SWQuad,LVorOther,LV
,Neutral,Neutral,,Neutral,Neutral,,,Neutral,Clear,PC,Clear,,,,DCVZFavor,,,,,,Increasing,Neutral,,XNIL,Jun15_Jul1,E,CThruK,PartInhibit,LessThanAve,LessThanAve,,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,,,,E,SIG,SIG,SIG,Other,,VeryMoist,ModerateOrLe,OtherRapid,Other,Other,,,NWQuad,,LV
StrongUp,,Neutral,,Neutral,Neutral,,,Neutral,PC,Clear,PC,,,,StrongWest,,,,,,LittleChange,Neutral,Increasing,,Aug20_Sep15,,AB,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,,MoreUnstable,MoreUnstable,B,,Weak,Slight,,,SIG,SIG,LowAtStation,,Average,,,Other,,,,SWQuad,,E_NE
,Neutral,Neutral,Neutral,Neutral,,Wet,,Neutral,PC,,PC,PC,,,,,Weak,,,LittleChange,LittleChange,Negative,Decreasing,XNIL,May15_Jun14,,,PartInhibit,Average,Average,,N5GtLIGt_8,Stability,,,,,Weak,,C,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Dry,CloseToDryAd,NoMajor,Other,,SigPositive,Other,NWQuad,Westerly,LongAnticyc
,,Down,WeakUp,WeakUp,Neutral,Dry,Neutral,,,Clear,Clear,,Strong,,StrongWest,,,Strong,Some,LittleChange,,Negative,Decreasing,,,E,CThruK,,Average,,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,,ACEFK,Stifling,Weak,,E,XNIL,,SIG,LowNHighS,,Average,Steep,NoMajor,,DryLine,LittleChange,,,Westerly,LV
Neutral,,,Neutral,,,,Neutral,Neutral,PC,,PC,,,Weak,DCVZFavor,,Weak,Weak,,IncCapDecIns,Increasing,,Increasing,,Jun15_Jul1,C,CThruK,Stifling,Average,Average,CDEJ,N1GtLIGt_4,,LessUnstable,LessUnstable,,Stifling,Weak,,C,XNIL,XNIL,SIG,LowMtsHighPl,Steep,Average,ModerateOrLe,,DryMMoistL,E_W_N,LittleChange,Moving,NWQuad,Westerly,LongAnticyc
Neutral,,StrongUp,Neutral,Neutral,Dry,Neutral,Dry,Dry,PC,Clear,Clear,Clear,,,,,Weak,,,LittleChange,,Neutral,Increasing,XNIL,Jul16_Aug10,B,AB,TotalInhibit,,,,,,LessUnstable,,B,PartInhibit,,,B,,XNIL,XNIL,,,Dry,CloseToDryAd,StrongFront,,DryLine,LittleChange,Other,LV,LVorOther,E_NE
StrongUp,,Down,StrongUp,,Wet,,,VeryWet,Clear,PC,Clear,Clear,,,Westerly,,,Weak,,DecCapIncIns,,Neutral,Increasing,XNIL,May15_Jun14,A,AB,PartInhibit,,LessThanAve,ABI,,Stability,,MoreUnstable,ACEFK,PartInhibit,Strong,,A,SVR,SVR,SVR,LowMtsHighPl,Stable,Average,Steep,StrongFront,DryMMoistL,E_W_S,PosToNeg,,SWQuad,Westerly,LV
StrongUp,Neutral,Down,,,Neutral,VeryWet,Wet,Wet,,PC,PC,PC,Strong,Strong,DCVZFavor,Strong,,Strong,Marked,DecCapIncIns,Decreasing,Neutral,Decreasing,SVR,Aug11_Aug20,E,CThruK,,Average,,,N1GtLIGt_4,Stability,LessUnstable,,ACEFK,PartInhibit,,Slight,,XNIL,,,LowSHighN,,Dry,ModerateOrLe,,MoistMDryL,E_W_N,LittleChange,,,Westerly,
StrongUp,Neutral,Down,,Neutral,Wet,,Wet,Wet,Clear,Clear,,,,,Westerly,,Weak,Weak,,,,Neutral,Increasing,,Aug20_Sep15,C,,,LessThanAve,LessThanAve,CDEJ,,Neutral,Average,MoreUnstable,,Stifling,Weak,,,,XNIL,XNIL,LowEvrywhere,,,Steep,,Other,,,,NWQuad,Westerly,LongAnticyc
,Down,Down,Down,Down,Neutral,Neutral,Neutral,Dry,Cloudy,,Cloudy,PC,Strong,Strong,Other,Strong,,,,IncCapDecIns,Increasing,Negative,,XNIL,May15_Jun14,B,AB,PartInhibit,MoreThanAve,MoreThanAve,,N1GtLIGt_4,Instability,Average,,B,PartInhibit,,Moderate,B,XNIL,XNIL,XNIL,,Steep,Average,Steep,NoMajor,Other,E_W_S,PosToNeg,Moving,LV,LVorOther,DenvCyclone
,Down,,Neutral,Neutral,Neutral,Neutral,Neutral,,Clear,PC,Clear,Clear,,,DCVZFavor,,,,,DecCapIncIns,Decreasing,StrongPos,,,May15_Jun14,,CThruK,PartInhibit,Average,Average,,N1GtLIGt_4,Neutral,Average,Average,GJ,PartInhibit,Strong,,G,,SIG,,,Steep,Dry,CloseToDryAd,,MoistMDryL,Other,LittleChange,,,Westerly,LV
WeakUp,,StrongUp,WeakUp,WeakUp,Dry,Neutral,,VeryWet,Clear,,Clear,Clear,Strong,Strong,DCVZFavor,Weak,,,Marked,LittleChange,LittleChange,Neutral,LittleChange,SVR,,E,CThruK,,LessThanAve,,,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,,Strong,Strong,E,SIG,,,LowAtStation,,Average,ModerateOrLe,NoMajor,DryMMoistL,Other,,,SWQuad,,LV
WeakUp,WeakUp,StrongUp,StrongUp,StrongUp,Neutral,Neutral,Dry,,PC,PC,PC,Cloudy,,,Westerly,,,,,,,,Increasing,XNIL,Aug20_Sep15,,AB,,Average,MoreThanAve,ABI,LIGt0,Neutral,LessUnstable,,B,,Moderate,Slight,B,SVR,SVR,,,Steep,,,MarkedUpper,,,,Other,AllElse,LVorOther,
Down,StronUp,,Down,Down,,VeryWet,Wet,Wet,,Clear,PC,Clear,Strong,Strong,Other,,,,,IncCapDecIns,,,Increasing,,Jul16_Aug10,E,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Instability,LessUnstable,,,,,Slight,E,SIG,SIG,SVR,LowNHighS,CloseToDryAd,Dry,,NoMajor,,,PosToNeg,,LV,Westerly,
WeakUp,Down,WeakUp,Neutral,Neutral,Neutral,,,,Cloudy,PC,,Cloudy,,,DCVZFavor,,Strong,Weak,Marked,LittleChange,LittleChange,WeakPos,,,Jul16_Aug10,J,CThruK,PartInhibit,LessThanAve,,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,,GJ,PartInhibit,Strong,Strong,J,SVR,SVR,,,Steep,VeryMoist,,NoMajor,DryMMoistL,,LittleChange,,LV,LVorOther,
Down,Neutral,Neutral,Neutral,Neutral,Wet,,,,Clear,Clear,Clear,,Weak,Strong,StrongWest,Strong,Strong,Strong,,IncCapDecIns,Increasing,StrongPos,,SVR,Jun15_Jul1,C,CThruK,Stifling,MoreThanAve,,CDEJ,,Stability,Average,MoreUnstable,ACEFK,,,Moderate,C,XNIL,XNIL,,LowEvrywhere,Steep,Dry,CloseToDryAd,OtherRapid,DryMMoistL,E_W_N,NegToPos,,NWQuad,LVorOther,LongAnticyc
Neutral,Neutral,,,Neutral,Dry,Neutral,Dry,Dry,PC,Cloudy,,Cloudy,Weak,,StrongWest,Strong,,Strong,,,Increasing,StrongPos,Increasing,SIG,Jul2_Jul15,,CThruK,,LessThanAve,,CDEJ,,Stability,LessUnstable,Average,ACEFK,PartInhibit,Unfavorable,,,XNIL,XNIL,SIG,LowNHighS,,Average,Steep,NoMajor,,E_W_N,PosToNeg,,SWQuad,Westerly,
Neutral,Neutral,,,,Dry,,,Dry,Clear,,Clear,Clear,,,StrongWest,,,Weak,,IncCapDecIns,Increasing,,,XNIL,Jul16_Aug10,,,,LessThanAve,Average,CDEJ,,Stability,LessUnstable,LessUnstable,,PartInhibit,,,C,XNIL,,XNIL,,,,Steep,NoMajor,Other,,NegToPos,Moving,NWQuad,LVorOther,LongAnticyc
Neutral,Neutral,Down,Neutral,Neutral,Dry,Neutral,Dry,Neutral,PC,PC,Cloudy,Cloudy,Strong,Strong,,,Strong,Weak,Marked,LittleChange,LittleChange,,Increasing,SVR,Jul2_Jul15,G,CThruK,PartInhibit,LessThanAve,LessThanAve,G,N1GtLIGt_4,,Average,Average,GJ,TotalInhibit,,Slight,G,,XNIL,,LowSHighN,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,,LittleChange,,SWQuad,Westerly,SEQuad
WeakUp,Neutral,Neutral,,Neutral,Neutral,Wet,Wet,Wet,PC,Clear,PC,,,,Other,,,Weak,,IncCapDecIns,Increasing,,LittleChange,XNIL,Jun15_Jul1,,,,LessThanAve,LessThanAve,G,,Neutral,Average,MoreUnstable,GJ,PartInhibit,Weak,Slight,G,,SIG,SIG,LowEvrywhere,,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,Other,,,,,LV
,WeakUp,Neutral,WeakUp,WeakUp,VeryWet,,VeryWet,VeryWet,,,Clear,PC,Weak,Strong,Westerly,,,Weak,,IncCapDecIns,Increasing,Negative,Increasing,SVR,Aug20_Sep15,K,CThruK,PartInhibit,MoreThanAve,MoreThanAve,,N1GtLIGt_4,Instability,LessUnstable,Average,,,,,K,XNIL,XNIL,SVR,LowNHighS,ModerateOrLe,,ModerateOrLe,StrongFront,DryMMoistL,,NegToPos,,NWQuad,Westerly,LongAnticyc
Neutral,Down,Down,Down,Down,,,VeryWet,Wet,Clear,,Clear,Clear,Strong,Strong,Westerly,Weak,,Weak,Some,LittleChange,LittleChange,,Increasing,,Jul2_Jul15,D,,Stifling,,Average,CDEJ,,Neutral,LessUnstable,,D,,Moderate,Strong,,XNIL,XNIL,SIG,,,,,MarkedUpper,DryMMoistL,,PosToNeg,,NWQuad,LVorOther,
Down,Down,Neutral,Down,,Dry,Dry,Neutral,,Clear,Clear,Clear,Clear,Strong,,,Strong,Weak,Strong,Marked,LittleChange,LittleChange,Neutral,LittleChange,,Aug20_Sep15,G,CThruK,PartInhibit,MoreThanAve,MoreThanAve,,N5GtLIGt_8,Stability,Average,Average,,PartInhibit,,Moderate,G,SIG,,SVR,LowAtStation,Steep,Dry,CloseToDryAd,MarkedUpper,,Other,LittleChange,,,,WidespdDnsl
Down,Down,Neutral,Neutral,,,Dry,VeryWet,Wet,Clear,PC,PC,PC,,,,,,Weak,,DecCapIncIns,Decreasing,Negative,,XNIL,,B,AB,,,LessThanAve,ABI,,Stability,,LessUnstable,B,PartInhibit,,,B,,XNIL,XNIL,LowEvrywhere,Steep,Average,Steep,,Other,,LittleChange,,AllElse,,SEQuad
Down,Down,Neutral,Down,Down,Neutral,Dry,,Neutral,,PC,Cloudy,,Weak,Strong,DCVZFavor,Weak,Weak,Weak,Marked,LittleChange,,,Decreasing,XNIL,Jul16_Aug10,G,CThruK,,LessThanAve,,G,,Stability,,,,,,,G,XNIL,,XNIL,LowAtStation,Steep,Dry,CloseToDryAd,NoMajor,MoistMDryL,Other,PosToNeg,,,Westerly,
,,StrongUp,,,,Dry,Dry,,Clear,Cloudy,Clear,Clear,Weak,Strong,,,Weak,Strong,Marked,LittleChange,LittleChange,Neutral,Decreasing,XNIL,Jul16_Aug10,J,,,LessThanAve,LessThanAve,,,Instability,Average,,GJ,,,Strong,J,XNIL,XNIL,XNIL,LowSHighN,Stable,Average,ModerateOrLe,NoMajor,,E_W_S,LittleChange,,LV,LVorOther,LV
Down,Down,Neutral,,Down,,,Wet,Wet,Clear,Clear,PC,Clear,Strong,,Other,,,Weak,,LittleChange,LittleChange,Neutral,LittleChange,SIG,Jun15_Jul1,,CThruK,PartInhibit,Average,Average,CDEJ,LILt_8,Stability,LessUnstable,LessUnstable,,,,Slight,D,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,,CloseToDryAd,,Other,,,,NWQuad,LVorOther,LV
StrongUp,Neutral,Neutral,WeakUp,WeakUp,VeryWet,Wet,VeryWet,VeryWet,Cloudy,Cloudy,,Cloudy,Weak,,Other,,Weak,,Some,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jul16_Aug10,E,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,,Neutral,MoreUnstable,MoreUnstable,ACEFK,,Unfavorable,,,SVR,,SVR,HighEvrywher,CloseToDryAd,,,NoMajor,MoistMDryL,Other,LittleChange,,AllElse,Westerly,WidespdDnsl
Neutral,Down,,Neutral,Neutral,,,Dry,Dry,Clear,Cloudy,PC,PC,,,DCVZFavor,,,Weak,,LittleChange,,,LittleChange,XNIL,May15_Jun14,H,CThruK,,,LessThanAve,H,N1GtLIGt_4,Stability,,LessUnstable,HI,PartInhibit,Weak,,H,XNIL,XNIL,,,Stable,VeryMoist,CloseToDryAd,,DryMMoistL,,SigNegative,Moving,NWQuad,LVorOther,E_NE
WeakUp,,Neutral,,WeakUp,Wet,Dry,Dry,Neutral,Clear,,PC,PC,,Weak,Other,,,,,LittleChange,LittleChange,WeakPos,Increasing,,,I,CThruK,,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Stability,,MoreUnstable,HI,PartInhibit,Weak,,I,,SVR,SVR,,CloseToDryAd,Average,Steep,NoMajor,MoistMDryL,MovingFtorOt,LittleChange,QStationary,SWQuad,LVorOther,DenvCyclone
Neutral,,,Down,Down,Dry,,Dry,Dry,PC,Clear,Clear,Clear,,Strong,Westerly,,,Weak,,,Increasing,,,SIG,Jul16_Aug10,E,CThruK,,Average,Average,CDEJ,LILt_8,,MoreUnstable,,,,Moderate,Slight,E,,SVR,SVR,LowSHighN,Steep,Dry,,NoMajor,MoistMDryL,,NegToPos,,SWQuad,Westerly,
Neutral,Down,Neutral,Down,,Wet,Neutral,Neutral,,Clear,Clear,Clear,Clear,,Strong,,Strong,,Weak,Marked,IncCapDecIns,,Negative,LittleChange,XNIL,Jul16_Aug10,D,CThruK,,LessThanAve,Average,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,,D,PartInhibit,Weak,,D,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,Average,ModerateOrLe,StrongFront,,DryLine,SigNegative,,,Westerly,SEQuad
Down,,StrongUp,Neutral,,Neutral,Dry,,,,Clear,Clear,Clear,Weak,Strong,,Strong,,,,,Decreasing,Negative,Decreasing,SIG,Aug11_Aug20,J,CThruK,,LessThanAve,LessThanAve,CDEJ,LILt_8,,,,GJ,PartInhibit,Strong,Strong,J,,XNIL,SIG,LowMtsHighPl,Steep,VeryMoist,CloseToDryAd,NoMajor,MoistMDryL,,,,LV,LVorOther,LV
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Neutral,Wet,Wet,PC,Clear,,Clear,Strong,Strong,,Weak,,,Some,LittleChange,LittleChange,Negative,Decreasing,,May15_Jun14,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,,MoreUnstable,,,,,,B,,SVR,SVR,LowMtsHighPl,Stable,,Steep,NoMajor,,DenvCyclone,,,LV,LVorOther,DenvCyclone
WeakUp,Neutral,,Neutral,Neutral,Neutral,Dry,Neutral,VeryWet,PC,Clear,Clear,Clear,Weak,Strong,,Strong,Weak,Weak,,LittleChange,,,Decreasing,,Aug20_Sep15,,CThruK,PartInhibit,,Average,K,N1GtLIGt_4,Stability,Average,LessUnstable,,TotalInhibit,Strong,,K,,XNIL,SIG,,,,CloseToDryAd,StrongFront,Other,,SigPositive,Other,,LVorOther,WidespdDnsl
Down,Neutral,StrongUp,StrongUp,,,VeryWet,Wet,Wet,PC,,,Cloudy,,,StrongWest,,,,,LittleChange,LittleChange,,Decreasing,XNIL,Jul2_Jul15,,CThruK,PartInhibit,LessThanAve,LessThanAve,G,N5GtLIGt_8,Instability,Average,LessUnstable,GJ,TotalInhibit,Weak,,G,XNIL,XNIL,XNIL,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,,,DryLine,SigNegative,,NWQuad,Westerly,
StrongUp,Neutral,Down,,Neutral,Neutral,Neutral,Neutral,,PC,,,PC,,,StrongWest,,Strong,,,DecCapIncIns,,WeakPos,LittleChange,XNIL,May15_Jun14,C,,,Average,,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Weak,,C,XNIL,,XNIL,LowNHighS,Steep,Average,ModerateOrLe,,DryMMoistL,,NegToPos,QStationary,,Westerly,LongAnticyc
Neutral,StronUp,StrongUp,StrongUp,StrongUp,Dry,,,VeryWet,PC,PC,PC,Cloudy,Weak,Strong,StrongWest,Strong,Weak,,Marked,IncCapDecIns,Increasing,,,XNIL,Jul16_Aug10,J,,,LessThanAve,MoreThanAve,,,,,,GJ,PartInhibit,Moderate,,,XNIL,XNIL,,,ModerateOrLe,,Steep,,MoistMDryL,DryLine,LittleChange,,LV,,
,WeakUp,WeakUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,,Strong,,Strong,Some,LittleChange,,Neutral,Increasing,SIG,May15_Jun14,K,CThruK,PartInhibit,Average,,K,,Stability,Average,MoreUnstable,ACEFK,PartInhibit,Weak,,,XNIL,XNIL,,,ModerateOrLe,,,StrongFront,,E_W_N,,Moving,NWQuad,LVorOther,WidespdDnsl
,StronUp,,,Neutral,,Dry,,Neutral,Clear,PC,Clear,Clear,Weak,Strong,StrongWest,Weak,Weak,Weak,,IncCapDecIns,Increasing,,LittleChange,,May15_Jun14,G,CThruK,Stifling,MoreThanAve,MoreThanAve,G,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,GJ,PartInhibit,,Moderate,G,XNIL,XNIL,,LowSHighN,CloseToDryAd,Dry,Steep,NoMajor,,,,Other,,Westerly,LongAnticyc
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,VeryWet,Neutral,,,Cloudy,PC,PC,Cloudy,,Weak,Westerly,Strong,Weak,,Marked,IncCapDecIns,Increasing,,Increasing,XNIL,Jul2_Jul15,,CThruK,,Average,MoreThanAve,K,N1GtLIGt_4,Stability,Average,,ACEFK,PartInhibit,Weak,Moderate,K,XNIL,XNIL,XNIL,LowMtsHighPl,,VeryMoist,Steep,StrongFront,MoistMDryL,DenvCyclone,SigNegative,,AllElse,Westerly,
