N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
Down,Neutral,Neutral,Neutral,Neutral,,Neutral,VeryWet,VeryWet,Clear,Clear,Clear,PC,Weak,Weak,,Weak,,Weak,Some,IncCapDecIns,Increasing,Negative,Increasing,SIG,,K,CThruK,,Average,MoreThanAve,K,N1GtLIGt_4,Stability,Average,,ACEFK,PartInhibit,Weak,,K,XNIL,XNIL,SIG,Other,ModerateOrLe,Average,CloseToDryAd,StrongFront,Other,MovingFtorOt,SigPositive,,NWQuad,Westerly,LongAnticyc
Neutral,Neutral,WeakUp,WeakUp,WeakUp,Dry,Dry,Dry,Neutral,Cloudy,PC,Cloudy,Cloudy,Strong,Strong,Westerly,,,Weak,Marked,,Decreasing,Negative,,SVR,May15_Jun14,E,CThruK,PartInhibit,Average,,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,LessUnstable,ACEFK,,Moderate,Strong,E,XNIL,XNIL,SVR,,Steep,,ModerateOrLe,NoMajor,MoistMDryL,MovingFtorOt,SigNegative,Moving,SWQuad,LVorOther,LV
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,Wet,,Clear,Clear,Clear,,,Westerly,,,Weak,Some,LittleChange,LittleChange,Neutral,LittleChange,XNIL,,,CThruK,Stifling,MoreThanAve,,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,,Slight,,XNIL,,XNIL,LowAtStation,Steep,Dry,,NoMajor,MoistMDryL,E_W_N,NegToPos,,,,WidespdDnsl
,WeakUp,Neutral,Down,Down,VeryWet,Dry,Neutral,Dry,,PC,PC,PC,Strong,Strong,DCVZFavor,Strong,,Strong,,LittleChange,LittleChange,Neutral,,,Jul16_Aug10,,CThruK,Stifling,,MoreThanAve,CDEJ,,Stability,Average,Average,ACEFK,,Weak,Strong,,SVR,SVR,,LowSHighN,ModerateOrLe,,Steep,OtherRapid,MoistMDryL,,,,SWQuad,Westerly,LV
Neutral,Neutral,StrongUp,WeakUp,WeakUp,Neutral,Dry,Neutral,Neutral,Clear,,Clear,Clear,Strong,Strong,,Weak,Strong,Weak,Some,,Decreasing,WeakPos,LittleChange,SVR,Aug11_Aug20,,,PartInhibit,LessThanAve,,CDEJ,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,GJ,,Weak,Slight,J,XNIL,XNIL,SVR,LowAtStation,Steep,Dry,,NoMajor,,DryLine,SigNegative,Other,LV,LVorOther,LV
Down,Neutral,Neutral,Neutral,Neutral,,VeryWet,Wet,Wet,PC,,,PC,Weak,Strong,,Strong,Strong,Strong,Some,LittleChange,LittleChange,Neutral,Decreasing,XNIL,Jul2_Jul15,E,CThruK,PartInhibit,Average,LessThanAve,CDEJ,LILt_8,,MoreUnstable,MoreUnstable,ACEFK,,,Moderate,,SVR,SVR,SVR,LowNHighS,CloseToDryAd,Dry,ModerateOrLe,NoMajor,Other,DryLine,LittleChange,,SWQuad,LVorOther,LongAnticyc
StrongUp,Neutral,Neutral,WeakUp,,Dry,Dry,VeryWet,VeryWet,,Clear,Clear,PC,Strong,Strong,DCVZFavor,Weak,,,Marked,IncCapDecIns,Increasing,Negative,LittleChange,,Aug20_Sep15,E,CThruK,PartInhibit,Average,MoreThanAve,,N1GtLIGt_4,Stability,Average,Average,ACEFK,,Moderate,,E,SIG,SIG,SIG,LowEvrywhere,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,,NegToPos,,SWQuad,,LongAnticyc
WeakUp,WeakUp,Neutral,,WeakUp,Dry,,VeryWet,,Clear,Clear,Clear,Clear,,Strong,,Weak,Weak,Strong,,LittleChange,LittleChange,,Decreasing,SIG,Aug20_Sep15,I,CThruK,PartInhibit,,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,,PartInhibit,Moderate,,I,SIG,,SIG,,Steep,Dry,CloseToDryAd,NoMajor,DryMMoistL,Other,SigNegative,,SWQuad,Westerly,E_NE
Down,WeakUp,Neutral,Down,Down,Neutral,Dry,Dry,Dry,PC,,PC,Cloudy,,,Westerly,,Weak,Weak,,LittleChange,LittleChange,Negative,Decreasing,XNIL,Aug20_Sep15,B,AB,PartInhibit,MoreThanAve,MoreThanAve,ABI,LIGt0,Neutral,LessUnstable,LessUnstable,B,PartInhibit,Weak,,B,XNIL,XNIL,XNIL,LowAtStation,Stable,VeryMoist,ModerateOrLe,NoMajor,Other,E_W_S,,Other,LV,LVorOther,SEQuad
,Neutral,Neutral,WeakUp,WeakUp,Wet,Wet,,Neutral,Cloudy,Cloudy,,Cloudy,,Strong,,,Weak,Weak,Marked,DecCapIncIns,Decreasing,WeakPos,Increasing,SIG,Jul16_Aug10,J,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,Average,,GJ,,Moderate,Moderate,J,SIG,SIG,SIG,LowEvrywhere,,Average,Steep,NoMajor,Other,,LittleChange,,LV,LVorOther,LV
Neutral,,Neutral,WeakUp,,Neutral,Dry,Dry,Dry,Clear,,PC,Clear,Strong,Strong,,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SVR,Jul16_Aug10,,AB,,,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,,ACEFK,Stifling,,,A,XNIL,,,HighEvrywher,Steep,VeryMoist,CloseToDryAd,,Other,E_W_S,PosToNeg,,,Westerly,DenvCyclone
WeakUp,Neutral,Down,,Down,Neutral,Neutral,Neutral,Neutral,Clear,PC,,Clear,,,Westerly,,,,,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Jul16_Aug10,C,CThruK,Stifling,,MoreThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,,,Weak,,C,XNIL,XNIL,XNIL,,Steep,Dry,ModerateOrLe,StrongFront,,E_W_N,LittleChange,,SWQuad,,
Down,Neutral,Down,Neutral,Neutral,Neutral,VeryWet,VeryWet,VeryWet,,PC,PC,PC,,Weak,Westerly,Weak,,,,LittleChange,LittleChange,Negative,,SIG,Aug20_Sep15,C,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Weak,,C,XNIL,XNIL,,LowEvrywhere,CloseToDryAd,Average,,NoMajor,MoistMDryL,E_W_N,NegToPos,,NWQuad,Westerly,LongAnticyc
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,,Dry,Dry,Wet,PC,Clear,,,,Weak,DCVZFavor,Weak,,,,,Increasing,Neutral,LittleChange,XNIL,Aug20_Sep15,,CThruK,PartInhibit,Average,MoreThanAve,K,N5GtLIGt_8,Instability,Average,,ACEFK,PartInhibit,,Slight,K,XNIL,XNIL,,,Steep,VeryMoist,CloseToDryAd,MarkedUpper,,,,,AllElse,Westerly,WidespdDnsl
StrongUp,Neutral,Down,,Neutral,Neutral,Neutral,Wet,,Clear,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,,Weak,Some,,LittleChange,WeakPos,LittleChange,SIG,Jun15_Jul1,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,,Stability,LessUnstable,LessUnstable,B,,Weak,Strong,B,SIG,SIG,SIG,LowMtsHighPl,,Average,CloseToDryAd,NoMajor,Other,DenvCyclone,NegToPos,Other,LV,Westerly,
StrongUp,,,StrongUp,StrongUp,,,Neutral,Wet,,PC,PC,PC,Weak,,Westerly,Weak,,Weak,Some,LittleChange,LittleChange,Neutral,LittleChange,XNIL,,I,,PartInhibit,LessThanAve,,ABI,N5GtLIGt_8,Neutral,Average,MoreUnstable,HI,PartInhibit,Weak,Slight,I,,SVR,,LowMtsHighPl,CloseToDryAd,Average,Steep,,DryMMoistL,,,QStationary,AllElse,,E_NE
,Down,Neutral,,Neutral,Dry,Wet,Neutral,Neutral,,Cloudy,PC,PC,Strong,,,Strong,,Weak,Some,LittleChange,LittleChange,StrongPos,Increasing,SVR,Jul2_Jul15,I,,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Neutral,,Average,HI,Stifling,Strong,,I,XNIL,XNIL,,LowSHighN,ModerateOrLe,,CloseToDryAd,StrongFront,DryMMoistL,E_W_S,SigNegative,QStationary,,LVorOther,LV
Down,,Neutral,Neutral,Neutral,Neutral,,,Neutral,PC,PC,PC,Cloudy,,Strong,Other,,Weak,Weak,,LittleChange,LittleChange,Negative,Increasing,SIG,,B,,Stifling,,Average,ABI,N1GtLIGt_4,Instability,Average,Average,,,Moderate,Strong,B,XNIL,,SIG,LowMtsHighPl,Stable,Average,ModerateOrLe,,DryMMoistL,MovingFtorOt,LittleChange,Moving,AllElse,Westerly,DenvCyclone
StrongUp,WeakUp,StrongUp,StrongUp,StrongUp,Neutral,Wet,,,Clear,Cloudy,Clear,PC,,Weak,,Weak,,Weak,Some,LittleChange,LittleChange,Negative,Decreasing,SIG,Jul16_Aug10,E,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Instability,Average,LessUnstable,,PartInhibit,Weak,,E,XNIL,,SIG,LowEvrywhere,ModerateOrLe,Average,Steep,MarkedUpper,MoistMDryL,E_W_N,NegToPos,,SWQuad,Westerly,DenvCyclone
Down,Neutral,Neutral,Neutral,,Neutral,Dry,Neutral,,Clear,Clear,Clear,,,,Westerly,,,Weak,,,,WeakPos,Increasing,XNIL,May15_Jun14,D,CThruK,TotalInhibit,MoreThanAve,,CDEJ,,Stability,,,D,TotalInhibit,Moderate,,D,XNIL,XNIL,XNIL,LowAtStation,Steep,,CloseToDryAd,MarkedUpper,DryMMoistL,,PosToNeg,,NWQuad,Westerly,WidespdDnsl
,StronUp,,WeakUp,WeakUp,Neutral,Neutral,Dry,,Cloudy,Clear,,Cloudy,Weak,,StrongWest,Strong,,Weak,Some,IncCapDecIns,Increasing,Neutral,Decreasing,SIG,Jun15_Jul1,,,,,,ABI,,,MoreUnstable,Average,HI,,,Strong,I,XNIL,XNIL,SIG,LowSHighN,Steep,Average,ModerateOrLe,NoMajor,DryMMoistL,E_W_S,SigPositive,QStationary,LV,Westerly,DenvCyclone
StrongUp,,,StrongUp,,Wet,Dry,Wet,VeryWet,PC,Clear,Clear,,Strong,Strong,DCVZFavor,Strong,,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jul2_Jul15,H,CThruK,,Average,MoreThanAve,H,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,HI,PartInhibit,Strong,Strong,,SVR,,SIG,LowMtsHighPl,,Average,,NoMajor,DryMMoistL,Other,SigNegative,,LV,,E_NE
Neutral,Neutral,WeakUp,Neutral,Neutral,VeryWet,Dry,VeryWet,VeryWet,Clear,PC,PC,Cloudy,,Strong,StrongWest,Strong,,Weak,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Jul2_Jul15,,CThruK,PartInhibit,,MoreThanAve,CDEJ,,Stability,,LessUnstable,,,,Moderate,J,,XNIL,SIG,LowAtStation,,Average,Steep,,DryMMoistL,,LittleChange,,LV,,LV
StrongUp,WeakUp,Down,Down,Down,Neutral,Neutral,Wet,,PC,Cloudy,Cloudy,Cloudy,,,StrongWest,,,,,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Aug20_Sep15,E,,PartInhibit,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,,,,E,XNIL,,XNIL,LowAtStation,Stable,Dry,,OtherRapid,MoistMDryL,MovingFtorOt,,,SWQuad,LVorOther,DenvCyclone
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Dry,Neutral,Dry,Neutral,PC,,Clear,Clear,,,DCVZFavor,,,,,LittleChange,LittleChange,WeakPos,,,Aug20_Sep15,B,AB,PartInhibit,Average,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,Average,,,Moderate,,B,XNIL,XNIL,XNIL,LowSHighN,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,DryMMoistL,DenvCyclone,LittleChange,,SWQuad,Westerly,LV
StrongUp,,,Neutral,Neutral,Wet,,Neutral,Neutral,,,,,,,,,Weak,,,LittleChange,LittleChange,,LittleChange,XNIL,,K,,PartInhibit,Average,Average,K,LILt_8,Stability,MoreUnstable,,ACEFK,,,Strong,K,SIG,SIG,SIG,LowEvrywhere,Steep,Average,Steep,,DryMMoistL,,NegToPos,,NWQuad,,WidespdDnsl
Down,Neutral,WeakUp,,,Wet,Wet,Dry,Neutral,PC,Cloudy,PC,,Strong,,,Strong,,Weak,,LittleChange,LittleChange,Neutral,LittleChange,,Aug20_Sep15,K,CThruK,,,MoreThanAve,,,Stability,Average,MoreUnstable,ACEFK,Stifling,Strong,Moderate,,,SVR,SVR,LowAtStation,ModerateOrLe,VeryMoist,Steep,StrongFront,,,SigPositive,Other,NWQuad,LVorOther,WidespdDnsl
StrongUp,Down,Neutral,Neutral,Neutral,Neutral,,Neutral,Neutral,PC,PC,PC,PC,,,DCVZFavor,,,,,,LittleChange,WeakPos,Decreasing,XNIL,May15_Jun14,,,Stifling,MoreThanAve,MoreThanAve,K,N5GtLIGt_8,Instability,MoreUnstable,LessUnstable,ACEFK,PartInhibit,,,K,XNIL,XNIL,XNIL,LowSHighN,,Dry,ModerateOrLe,StrongFront,,DryLine,SigNegative,,NWQuad,LVorOther,
StrongUp,Down,Neutral,Neutral,Neutral,Neutral,VeryWet,Wet,Wet,PC,Clear,,,Weak,Strong,DCVZFavor,,Strong,,Marked,LittleChange,,Negative,Decreasing,SVR,May15_Jun14,B,AB,TotalInhibit,MoreThanAve,MoreThanAve,ABI,,Stability,,LessUnstable,B,Stifling,,Moderate,B,SIG,SIG,SVR,LowAtStation,Stable,Average,Steep,NoMajor,DryMMoistL,DenvCyclone,PosToNeg,Other,SWQuad,LVorOther,E_NE
,,WeakUp,Neutral,Neutral,Wet,,VeryWet,VeryWet,PC,Clear,Clear,Clear,Weak,Weak,,,Strong,Weak,,,,Negative,Decreasing,SIG,May15_Jun14,G,CThruK,Stifling,MoreThanAve,Average,,N1GtLIGt_4,Stability,Average,LessUnstable,GJ,PartInhibit,,Moderate,G,XNIL,XNIL,SIG,LowSHighN,CloseToDryAd,,CloseToDryAd,,Other,Other,NegToPos,,SWQuad,Westerly,
StrongUp,Neutral,Down,WeakUp,,,Neutral,,,PC,Clear,PC,Cloudy,,,Other,,Weak,Weak,,IncCapDecIns,Increasing,WeakPos,Increasing,,,K,CThruK,PartInhibit,Average,MoreThanAve,K,N5GtLIGt_8,Neutral,MoreUnstable,,,PartInhibit,Moderate,Slight,K,XNIL,XNIL,XNIL,LowNHighS,Steep,Dry,Steep,MarkedUpper,Other,DenvCyclone,SigPositive,,SWQuad,LVorOther,WidespdDnsl
Neutral,WeakUp,WeakUp,WeakUp,WeakUp,VeryWet,Wet,VeryWet,VeryWet,,PC,PC,,Strong,Strong,StrongWest,Strong,,Strong,,,LittleChange,,LittleChange,SVR,Aug20_Sep15,G,CThruK,PartInhibit,Average,Average,G,N1GtLIGt_4,Stability,,,GJ,,Moderate,Slight,G,XNIL,XNIL,SVR,,Steep,Dry,CloseToDryAd,,,,LittleChange,,NWQuad,LVorOther,LV
WeakUp,Neutral,WeakUp,Neutral,Neutral,,Neutral,Neutral,Neutral,,,Clear,Clear,Strong,Strong,Other,Weak,Weak,Weak,Some,LittleChange,LittleChange,Neutral,Decreasing,SIG,Jul16_Aug10,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,,LessUnstable,LessUnstable,ACEFK,,Weak,Slight,,XNIL,SVR,SVR,LowMtsHighPl,ModerateOrLe,Dry,ModerateOrLe,NoMajor,MoistMDryL,,LittleChange,,SWQuad,LVorOther,LV
Neutral,Neutral,Neutral,Neutral,,Neutral,Neutral,Neutral,Neutral,Clear,PC,,,,,DCVZFavor,,,,,,Increasing,,LittleChange,,Jun15_Jul1,E,CThruK,PartInhibit,,LessThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,,,Weak,Moderate,E,,SIG,SIG,Other,,VeryMoist,ModerateOrLe,OtherRapid,Other,,LittleChange,,NWQuad,Westerly,
,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,PC,Clear,PC,PC,,,StrongWest,,,,,LittleChange,LittleChange,Neutral,Increasing,XNIL,Aug20_Sep15,B,AB,PartInhibit,,LessThanAve,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,B,,,Slight,,,SIG,,LowAtStation,Stable,Average,ModerateOrLe,MarkedUpper,Other,,LittleChange,,SWQuad,Westerly,E_NE
,Neutral,Neutral,,Neutral,VeryWet,Wet,Neutral,Neutral,PC,Clear,PC,PC,,,StrongWest,,Weak,,,LittleChange,,Negative,Decreasing,,May15_Jun14,C,CThruK,PartInhibit,Average,,CDEJ,N5GtLIGt_8,,MoreUnstable,Average,,PartInhibit,Weak,,C,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Dry,CloseToDryAd,NoMajor,Other,E_W_N,SigPositive,Other,NWQuad,Westerly,
WeakUp,Neutral,Down,WeakUp,WeakUp,Neutral,,Neutral,Wet,PC,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,,,Some,LittleChange,LittleChange,Negative,Decreasing,,,E,CThruK,,Average,Average,,,Neutral,MoreUnstable,Average,ACEFK,,Weak,,E,XNIL,XNIL,SIG,LowNHighS,Steep,Average,Steep,NoMajor,,DryLine,LittleChange,,SWQuad,Westerly,LV
Neutral,WeakUp,Neutral,,Neutral,,Neutral,Neutral,Neutral,PC,Cloudy,PC,PC,Weak,,DCVZFavor,,,,,,,StrongPos,Increasing,SIG,Jun15_Jul1,C,CThruK,Stifling,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Weak,,C,,XNIL,SIG,LowMtsHighPl,Steep,Average,ModerateOrLe,StrongFront,DryMMoistL,E_W_N,,Moving,,Westerly,
Neutral,Neutral,StrongUp,Neutral,Neutral,,Neutral,Dry,Dry,,Clear,Clear,Clear,,,,,Weak,Weak,,LittleChange,LittleChange,Neutral,Increasing,XNIL,Jul16_Aug10,,,TotalInhibit,MoreThanAve,,,N5GtLIGt_8,Stability,LessUnstable,MoreUnstable,B,PartInhibit,Unfavorable,,B,,XNIL,,HighEvrywher,Steep,Dry,CloseToDryAd,StrongFront,Other,,LittleChange,Other,LV,LVorOther,E_NE
StrongUp,Neutral,Down,StrongUp,StrongUp,Wet,Wet,Wet,,Clear,PC,Clear,Clear,,,Westerly,,,Weak,,,Decreasing,,Increasing,XNIL,May15_Jun14,A,,,Average,LessThanAve,ABI,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Strong,Slight,A,SVR,,SVR,,Stable,,Steep,StrongFront,DryMMoistL,,PosToNeg,Other,SWQuad,,LV
,Neutral,Down,Neutral,Neutral,Neutral,,Wet,Wet,PC,PC,PC,PC,Strong,Strong,DCVZFavor,Strong,,Strong,Marked,DecCapIncIns,Decreasing,Neutral,Decreasing,SVR,Aug11_Aug20,E,,PartInhibit,Average,,,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Slight,E,,,SVR,LowSHighN,Steep,Dry,ModerateOrLe,NoMajor,MoistMDryL,E_W_N,LittleChange,,SWQuad,Westerly,DenvCyclone
StrongUp,Neutral,Down,Neutral,Neutral,Wet,Neutral,Wet,Wet,Clear,,Clear,Clear,,,Westerly,,Weak,Weak,,IncCapDecIns,Increasing,Neutral,Increasing,,Aug20_Sep15,,CThruK,,LessThanAve,,,N5GtLIGt_8,Neutral,Average,MoreUnstable,ACEFK,Stifling,Weak,,C,XNIL,XNIL,XNIL,LowEvrywhere,Stable,Average,Steep,OtherRapid,Other,E_W_N,SigPositive,,NWQuad,Westerly,LongAnticyc
Down,Down,Down,Down,Down,Neutral,Neutral,Neutral,Dry,Cloudy,PC,,PC,Strong,,Other,Strong,,,,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,May15_Jun14,,AB,PartInhibit,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Instability,Average,Average,B,PartInhibit,Weak,,B,,XNIL,XNIL,LowMtsHighPl,Steep,Average,Steep,NoMajor,Other,E_W_S,PosToNeg,Moving,LV,,DenvCyclone
Neutral,Down,Neutral,Neutral,,Neutral,Neutral,,,Clear,PC,Clear,Clear,,,DCVZFavor,,,,,DecCapIncIns,Decreasing,StrongPos,Increasing,,May15_Jun14,G,CThruK,PartInhibit,Average,Average,G,N1GtLIGt_4,Neutral,Average,Average,GJ,PartInhibit,Strong,,G,SIG,,SIG,LowEvrywhere,Steep,,CloseToDryAd,MarkedUpper,MoistMDryL,Other,LittleChange,,,,LV
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Dry,Neutral,VeryWet,,Clear,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Weak,,Strong,Marked,LittleChange,LittleChange,Neutral,LittleChange,SVR,Aug20_Sep15,E,CThruK,,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,,Strong,Strong,E,SIG,SIG,SVR,LowAtStation,,Average,ModerateOrLe,NoMajor,DryMMoistL,Other,PosToNeg,,SWQuad,LVorOther,LV
WeakUp,WeakUp,StrongUp,StrongUp,StrongUp,Neutral,Neutral,Dry,,PC,PC,PC,Cloudy,,,Westerly,,,,,IncCapDecIns,,WeakPos,Increasing,XNIL,,B,AB,Stifling,Average,MoreThanAve,ABI,LIGt0,Neutral,LessUnstable,Average,B,Stifling,Moderate,Slight,,SVR,SVR,SVR,,Steep,VeryMoist,Steep,,DryMMoistL,DenvCyclone,PosToNeg,Other,,LVorOther,DenvCyclone
Down,,Down,Down,Down,Dry,,Wet,Wet,,Clear,PC,,,Strong,Other,,Strong,,,IncCapDecIns,Increasing,WeakPos,Increasing,SVR,Jul16_Aug10,E,CThruK,,MoreThanAve,MoreThanAve,,N5GtLIGt_8,Instability,LessUnstable,,ACEFK,PartInhibit,Strong,Slight,E,,SIG,SVR,,CloseToDryAd,Dry,ModerateOrLe,NoMajor,MoistMDryL,,PosToNeg,,,Westerly,LV
WeakUp,Down,WeakUp,Neutral,,,Neutral,Dry,Dry,,PC,Cloudy,,,Weak,DCVZFavor,,Strong,Weak,Marked,LittleChange,,WeakPos,Increasing,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,,PartInhibit,Strong,Strong,J,SVR,SVR,,LowEvrywhere,Steep,,CloseToDryAd,,DryMMoistL,Other,LittleChange,,LV,LVorOther,DenvCyclone
,Neutral,Neutral,,Neutral,Wet,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Weak,Strong,StrongWest,Strong,,Strong,Marked,IncCapDecIns,,StrongPos,Increasing,,Jun15_Jul1,,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,Average,MoreUnstable,ACEFK,,Moderate,Moderate,C,XNIL,XNIL,SVR,LowEvrywhere,Steep,Dry,CloseToDryAd,OtherRapid,DryMMoistL,E_W_N,NegToPos,,NWQuad,LVorOther,LongAnticyc
Neutral,,WeakUp,Neutral,Neutral,Dry,Neutral,,Dry,PC,,Cloudy,Cloudy,Weak,Weak,StrongWest,Strong,,,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Jul2_Jul15,,CThruK,PartInhibit,LessThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,Average,,PartInhibit,Unfavorable,,,XNIL,XNIL,SIG,LowNHighS,CloseToDryAd,Average,Steep,NoMajor,,E_W_N,PosToNeg,,,,
,Neutral,,Down,Down,Dry,Wet,Dry,Dry,Clear,Cloudy,,Clear,,,StrongWest,,,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Jul16_Aug10,,CThruK,,,Average,,N5GtLIGt_8,,,LessUnstable,ACEFK,PartInhibit,Weak,,C,XNIL,XNIL,XNIL,LowEvrywhere,CloseToDryAd,Average,,NoMajor,Other,E_W_S,NegToPos,,NWQuad,LVorOther,LongAnticyc
Neutral,Neutral,Down,Neutral,Neutral,,Neutral,Dry,,PC,PC,Cloudy,Cloudy,Strong,,StrongWest,Strong,Strong,Weak,Marked,LittleChange,LittleChange,StrongPos,Increasing,SVR,Jul2_Jul15,G,CThruK,PartInhibit,LessThanAve,LessThanAve,,N1GtLIGt_4,,Average,,GJ,TotalInhibit,Strong,Slight,G,XNIL,XNIL,SVR,LowSHighN,CloseToDryAd,Dry,CloseToDryAd,,MoistMDryL,,LittleChange,,SWQuad,Westerly,SEQuad
WeakUp,Neutral,Neutral,,Neutral,Neutral,Wet,Wet,Wet,PC,Clear,PC,PC,Weak,Weak,Other,,,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Jun15_Jul1,G,CThruK,PartInhibit,,,G,N5GtLIGt_8,Neutral,Average,MoreUnstable,GJ,PartInhibit,,Slight,,SIG,SIG,SIG,,,,CloseToDryAd,MarkedUpper,MoistMDryL,Other,LittleChange,,SWQuad,Westerly,LV
Neutral,,Neutral,WeakUp,WeakUp,VeryWet,,VeryWet,VeryWet,Clear,Clear,Clear,PC,Weak,,,Weak,,Weak,,IncCapDecIns,,Negative,Increasing,SVR,,K,CThruK,,MoreThanAve,,K,N1GtLIGt_4,Instability,LessUnstable,,ACEFK,,Moderate,,K,XNIL,XNIL,SVR,LowNHighS,,Average,ModerateOrLe,StrongFront,DryMMoistL,E_W_N,NegToPos,QStationary,NWQuad,Westerly,LongAnticyc
Neutral,Down,,,Down,VeryWet,Neutral,VeryWet,Wet,,PC,Clear,Clear,,Strong,Westerly,Weak,,,Some,LittleChange,LittleChange,WeakPos,Increasing,SIG,Jul2_Jul15,,CThruK,Stifling,Average,,CDEJ,,Neutral,LessUnstable,,D,,Moderate,,D,,,SIG,,Steep,Average,ModerateOrLe,MarkedUpper,,,PosToNeg,,NWQuad,,SEQuad
Down,Down,Neutral,Down,Down,Dry,Dry,,,Clear,Clear,Clear,,Strong,Strong,StrongWest,Strong,Weak,,Marked,LittleChange,LittleChange,Neutral,LittleChange,SIG,Aug20_Sep15,,CThruK,PartInhibit,MoreThanAve,MoreThanAve,G,N5GtLIGt_8,Stability,Average,Average,,PartInhibit,Moderate,Moderate,G,SIG,SVR,,LowAtStation,,Dry,,MarkedUpper,Other,Other,,,AllElse,Westerly,WidespdDnsl
,Down,Neutral,Neutral,,Dry,,VeryWet,Wet,Clear,PC,PC,PC,,,DCVZFavor,,,,,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Jun15_Jul1,,AB,,LessThanAve,,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,,PartInhibit,Unfavorable,,B,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Average,Steep,NoMajor,,,LittleChange,QStationary,AllElse,LVorOther,
