N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
Down,Down,WeakUp,Neutral,Neutral,VeryWet,Dry,Wet,VeryWet,PC,Clear,Clear,Clear,Weak,Strong,StrongWest,Strong,Weak,Strong,Marked,LittleChange,LittleChange,Negative,Decreasing,SVR,Jul16_Aug10,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,ACEFK,,Moderate,Moderate,K,XNIL,XNIL,SVR,LowNHighS,Steep,Average,Steep,MarkedUpper,DryMMoistL,MovingFtorOt,PosToNeg,QStationary,SWQuad,Westerly,WidespdDnsl
StrongUp,Down,StrongUp,WeakUp,WeakUp,VeryWet,VeryWet,Wet,Wet,Clear,PC,Clear,Clear,Strong,Strong,DCVZFavor,Strong,Weak,Weak,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,SIG,Jul16_Aug10,A,AB,Stifling,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Neutral,Average,MoreUnstable,ACEFK,PartInhibit,Strong,Strong,A,SVR,SIG,SIG,LowSHighN,Stable,VeryMoist,ModerateOrLe,StrongFront,MoistMDryL,DenvCyclone,SigNegative,Other,SWQuad,Westerly,SEQuad
Down,Neutral,Down,Down,Down,Wet,Neutral,Wet,Neutral,PC,Clear,PC,PC,Strong,Strong,StrongWest,Weak,Strong,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,May15_Jun14,K,CThruK,PartInhibit,LessThanAve,MoreThanAve,K,LIGt0,Stability,Average,MoreUnstable,ACEFK,,Weak,Moderate,K,SIG,SIG,SIG,Other,Steep,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,Other,SigNegative,,AllElse,Westerly,WidespdDnsl
Down,Down,StrongUp,Down,Down,VeryWet,Neutral,Wet,Wet,PC,PC,Cloudy,PC,Weak,Weak,StrongWest,Strong,,Strong,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Aug20_Sep15,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,Average,Average,GJ,PartInhibit,Weak,,J,XNIL,XNIL,SIG,LowAtStation,ModerateOrLe,Dry,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,QStationary,LV,LVorOther,LV
StrongUp,Down,Down,Down,Down,VeryWet,Wet,VeryWet,VeryWet,PC,PC,PC,PC,Weak,Strong,Other,Weak,Strong,Strong,,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,May15_Jun14,K,CThruK,Stifling,Average,MoreThanAve,K,N1GtLIGt_4,Stability,Average,LessUnstable,ACEFK,Stifling,Strong,Slight,K,XNIL,XNIL,XNIL,LowNHighS,Steep,VeryMoist,Steep,StrongFront,DryMMoistL,DryLine,PosToNeg,Moving,AllElse,Westerly,WidespdDnsl
WeakUp,StronUp,Neutral,WeakUp,WeakUp,Wet,Dry,Neutral,Neutral,PC,Cloudy,PC,Cloudy,,Weak,Other,,Weak,Weak,,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jul16_Aug10,E,CThruK,Stifling,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,,Moderate,Strong,E,XNIL,SIG,SIG,LowEvrywhere,CloseToDryAd,Average,ModerateOrLe,NoMajor,Other,DryLine,LittleChange,,NWQuad,Westerly,WidespdDnsl
WeakUp,WeakUp,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,Clear,Clear,Clear,Clear,Strong,Strong,Other,Weak,,Weak,Some,IncCapDecIns,Increasing,WeakPos,LittleChange,SIG,May15_Jun14,G,CThruK,PartInhibit,LessThanAve,MoreThanAve,G,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,GJ,Stifling,Moderate,,G,XNIL,XNIL,SIG,LowNHighS,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,E_W_S,LittleChange,Other,SWQuad,LVorOther,WidespdDnsl
WeakUp,WeakUp,WeakUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,PC,PC,Clear,Clear,,,DCVZFavor,,Weak,,,DecCapIncIns,Decreasing,WeakPos,Decreasing,XNIL,Aug20_Sep15,K,CThruK,Stifling,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,,Strong,Moderate,K,XNIL,XNIL,XNIL,HighEvrywher,Stable,Average,ModerateOrLe,OtherRapid,DryMMoistL,DryLine,SigPositive,Moving,NWQuad,Westerly,WidespdDnsl
Down,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Dry,Neutral,Clear,PC,Cloudy,Cloudy,,,DCVZFavor,,,Weak,,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,J,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,Average,MoreUnstable,GJ,Stifling,Unfavorable,Slight,J,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,Average,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,LV
StrongUp,WeakUp,Down,WeakUp,WeakUp,VeryWet,Wet,VeryWet,VeryWet,Clear,Clear,Clear,PC,Strong,Strong,DCVZFavor,Weak,,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SVR,Aug20_Sep15,C,CThruK,,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,LessUnstable,LessUnstable,ACEFK,,Strong,Strong,C,XNIL,XNIL,SVR,LowAtStation,CloseToDryAd,Dry,Steep,OtherRapid,Other,E_W_N,SigNegative,,NWQuad,Westerly,LongAnticyc
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,Wet,Dry,Wet,VeryWet,Clear,PC,PC,Cloudy,,,Westerly,,Weak,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,May15_Jun14,G,CThruK,PartInhibit,LessThanAve,MoreThanAve,G,N1GtLIGt_4,Stability,Average,Average,GJ,Stifling,Strong,,G,SIG,SVR,SVR,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,Other,Other,LittleChange,,AllElse,Westerly,LongAnticyc
Down,WeakUp,Neutral,Neutral,Neutral,Dry,Dry,VeryWet,VeryWet,Clear,Cloudy,PC,Cloudy,Strong,Strong,Westerly,Weak,,Weak,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,Jul16_Aug10,I,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Instability,LessUnstable,LessUnstable,HI,,Weak,Slight,I,XNIL,XNIL,SVR,Other,CloseToDryAd,Dry,ModerateOrLe,NoMajor,Other,MovingFtorOt,NegToPos,Moving,AllElse,Westerly,E_NE
Down,StronUp,Neutral,Neutral,Neutral,Dry,Dry,Neutral,Dry,PC,Cloudy,PC,PC,Weak,Strong,Other,,Weak,Weak,,LittleChange,LittleChange,StrongPos,Increasing,SVR,May15_Jun14,H,CThruK,,Average,Average,H,LILt_8,Instability,MoreUnstable,MoreUnstable,HI,PartInhibit,Moderate,Slight,H,SIG,SIG,SVR,Other,Stable,Average,Steep,MarkedUpper,Other,Other,NegToPos,,LV,LVorOther,LV
Down,Down,Down,Down,Down,Wet,Wet,Neutral,Neutral,PC,Clear,PC,PC,Strong,Strong,StrongWest,Strong,Weak,Weak,Marked,LittleChange,LittleChange,Neutral,Increasing,SVR,May15_Jun14,A,AB,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Neutral,Average,Average,ACEFK,,Weak,Strong,A,SIG,SIG,SVR,LowEvrywhere,ModerateOrLe,Average,Steep,StrongFront,DryMMoistL,MovingFtorOt,PosToNeg,Other,SWQuad,Westerly,DenvCyclone
Down,Down,Down,Down,Down,Dry,Neutral,Neutral,Dry,Clear,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Weak,Weak,,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,Aug20_Sep15,G,CThruK,PartInhibit,LessThanAve,Average,G,LIGt0,Instability,Average,Average,GJ,,Unfavorable,,G,XNIL,XNIL,SVR,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,,NegToPos,,NWQuad,Westerly,LongAnticyc
StrongUp,StronUp,WeakUp,StrongUp,StrongUp,Neutral,Neutral,Neutral,Wet,PC,PC,PC,PC,Weak,Weak,Westerly,Weak,,Strong,,LittleChange,LittleChange,Negative,Decreasing,SIG,Jun15_Jul1,D,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,MoreUnstable,Average,D,PartInhibit,Weak,,D,XNIL,XNIL,SIG,LowSHighN,CloseToDryAd,Average,CloseToDryAd,OtherRapid,MoistMDryL,DryLine,SigNegative,Moving,NWQuad,Westerly,SEQuad
Neutral,Neutral,StrongUp,WeakUp,WeakUp,Dry,Dry,Neutral,Wet,PC,PC,PC,PC,Strong,Strong,DCVZFavor,Weak,Strong,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jun15_Jul1,B,AB,PartInhibit,LessThanAve,Average,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,B,PartInhibit,Weak,,B,SIG,SIG,SIG,HighEvrywher,ModerateOrLe,Average,Steep,OtherRapid,Other,DenvCyclone,PosToNeg,Moving,NWQuad,Westerly,E_NE
Neutral,Down,Down,Down,Down,Dry,Wet,Dry,Dry,PC,Clear,PC,PC,Strong,Strong,Westerly,Strong,,Strong,Some,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,May15_Jun14,A,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Slight,A,XNIL,XNIL,SIG,Other,ModerateOrLe,Average,Steep,StrongFront,DryMMoistL,DenvCyclone,NegToPos,Other,SWQuad,Westerly,DenvCyclone
StrongUp,StronUp,WeakUp,StrongUp,StrongUp,Dry,Wet,VeryWet,VeryWet,PC,Cloudy,Cloudy,Cloudy,Weak,Strong,Westerly,Strong,Weak,Strong,Some,LittleChange,LittleChange,Neutral,Increasing,SVR,Aug20_Sep15,I,CThruK,PartInhibit,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,HI,Stifling,Moderate,,I,SVR,SIG,SVR,LowMtsHighPl,ModerateOrLe,VeryMoist,CloseToDryAd,StrongFront,DryMMoistL,MovingFtorOt,LittleChange,QStationary,SWQuad,Westerly,DenvCyclone
Down,Neutral,WeakUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,Strong,Strong,Other,Strong,Weak,Strong,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Aug11_Aug20,J,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Strong,Strong,J,XNIL,XNIL,SIG,LowAtStation,Steep,Dry,Steep,NoMajor,MoistMDryL,Other,LittleChange,Other,LV,LVorOther,LV
WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,Strong,Strong,StrongWest,Weak,Strong,Weak,Marked,LittleChange,LittleChange,WeakPos,Decreasing,SIG,May15_Jun14,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,LessUnstable,ACEFK,PartInhibit,Strong,Moderate,E,SIG,SVR,SVR,LowAtStation,CloseToDryAd,Dry,ModerateOrLe,NoMajor,Other,,LittleChange,,LV,LVorOther,LV
Down,Neutral,WeakUp,Down,Down,Neutral,Dry,Neutral,Neutral,Clear,PC,PC,PC,,,Westerly,,,,,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,Average,MoreUnstable,GJ,Stifling,Moderate,Slight,J,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,Average,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,,LV,LVorOther,LV
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Dry,Wet,Dry,Dry,Clear,PC,Clear,PC,,,DCVZFavor,,,Weak,,LittleChange,LittleChange,WeakPos,Increasing,XNIL,Jun15_Jul1,C,CThruK,,LessThanAve,Average,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Strong,Strong,C,SVR,SVR,SVR,LowAtStation,CloseToDryAd,Dry,Steep,StrongFront,Other,E_W_S,SigPositive,Other,AllElse,LVorOther,LV
Down,WeakUp,Down,Down,Down,Neutral,Dry,Dry,Dry,Clear,Clear,Clear,Clear,,,StrongWest,,,Weak,,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Aug20_Sep15,B,AB,PartInhibit,Average,Average,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,B,TotalInhibit,Moderate,Slight,B,XNIL,XNIL,XNIL,HighEvrywher,Steep,VeryMoist,Steep,NoMajor,Other,DenvCyclone,LittleChange,Moving,AllElse,LVorOther,DenvCyclone
WeakUp,StronUp,StrongUp,StrongUp,StrongUp,Dry,Dry,Neutral,Neutral,PC,PC,PC,PC,Weak,Weak,DCVZFavor,Weak,,Weak,Some,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Aug20_Sep15,I,CThruK,PartInhibit,Average,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,TotalInhibit,Moderate,Slight,I,XNIL,XNIL,XNIL,LowSHighN,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,MovingFtorOt,LittleChange,QStationary,LV,LVorOther,LV
Down,StronUp,StrongUp,Down,Down,Wet,Neutral,Neutral,Neutral,Cloudy,PC,Cloudy,Cloudy,,,StrongWest,,,,,DecCapIncIns,Decreasing,StrongPos,Increasing,XNIL,Jul16_Aug10,H,CThruK,PartInhibit,LessThanAve,LessThanAve,H,N1GtLIGt_4,Stability,LessUnstable,Average,HI,Stifling,Weak,,H,XNIL,XNIL,XNIL,HighEvrywher,Stable,VeryMoist,ModerateOrLe,MarkedUpper,Other,MovingFtorOt,SigNegative,,NWQuad,LVorOther,E_NE
StrongUp,Neutral,WeakUp,StrongUp,StrongUp,Wet,Dry,Wet,VeryWet,Clear,PC,Clear,Clear,Weak,Strong,DCVZFavor,Strong,Weak,Strong,Marked,LittleChange,LittleChange,Negative,Decreasing,XNIL,Aug20_Sep15,F,CThruK,,LessThanAve,LessThanAve,F,LIGt0,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Moderate,F,XNIL,SIG,SIG,Other,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,DenvCyclone,PosToNeg,,LV,LVorOther,SEQuad
StrongUp,StronUp,Neutral,StrongUp,StrongUp,Neutral,Neutral,Neutral,Wet,Clear,PC,Clear,PC,,Weak,Other,,,,,LittleChange,LittleChange,Neutral,LittleChange,SIG,Jul2_Jul15,G,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,G,N5GtLIGt_8,Stability,Average,Average,GJ,Stifling,Moderate,Slight,G,SIG,SIG,SIG,LowEvrywhere,Steep,Dry,Steep,StrongFront,MoistMDryL,,SigNegative,,SWQuad,Westerly,LongAnticyc
WeakUp,StronUp,StrongUp,StrongUp,StrongUp,Dry,Neutral,Dry,Neutral,Clear,Clear,Clear,PC,Weak,Weak,DCVZFavor,Weak,Strong,Weak,,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,May15_Jun14,H,CThruK,Stifling,Average,LessThanAve,H,N1GtLIGt_4,Neutral,Average,Average,HI,PartInhibit,Moderate,,H,XNIL,XNIL,XNIL,LowMtsHighPl,ModerateOrLe,Average,Steep,MarkedUpper,DryMMoistL,,NegToPos,,NWQuad,LVorOther,E_NE
Down,Neutral,StrongUp,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,Clear,PC,Clear,Clear,Weak,Strong,DCVZFavor,Weak,Weak,Strong,Marked,LittleChange,LittleChange,WeakPos,Increasing,SIG,May15_Jun14,E,CThruK,Stifling,Average,Average,CDEJ,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,Slight,E,SVR,SVR,SVR,LowEvrywhere,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,SigPositive,QStationary,SWQuad,Westerly,DenvCyclone
Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,Dry,VeryWet,VeryWet,PC,Clear,PC,Cloudy,Weak,Weak,DCVZFavor,,,Weak,,IncCapDecIns,Increasing,WeakPos,LittleChange,XNIL,Aug20_Sep15,H,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,H,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,HI,Stifling,Unfavorable,,H,XNIL,XNIL,XNIL,Other,Stable,Average,ModerateOrLe,OtherRapid,DryMMoistL,,LittleChange,,LV,LVorOther,E_NE
Neutral,Down,StrongUp,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Clear,PC,Clear,PC,Weak,Strong,Westerly,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Aug11_Aug20,A,AB,PartInhibit,LessThanAve,Average,ABI,N5GtLIGt_8,Instability,Average,Average,ACEFK,,Strong,Moderate,A,SVR,SVR,SVR,HighEvrywher,Stable,Dry,Steep,StrongFront,DryMMoistL,DenvCyclone,SigNegative,Other,SWQuad,Westerly,DenvCyclone
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,Dry,Wet,VeryWet,VeryWet,Clear,Clear,Clear,Clear,Weak,Strong,Other,,,,,LittleChange,LittleChange,Negative,Decreasing,SIG,Jun15_Jul1,C,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Neutral,Average,Average,ACEFK,PartInhibit,Moderate,,C,XNIL,XNIL,SIG,LowEvrywhere,Steep,Dry,Steep,NoMajor,MoistMDryL,E_W_N,NegToPos,QStationary,NWQuad,Westerly,WidespdDnsl
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,PC,Clear,Clear,Clear,Strong,Strong,Other,,Weak,,,DecCapIncIns,Decreasing,Neutral,Decreasing,SVR,Aug20_Sep15,H,CThruK,,Average,LessThanAve,H,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,HI,Stifling,Moderate,Moderate,H,XNIL,XNIL,SVR,LowMtsHighPl,Stable,VeryMoist,ModerateOrLe,NoMajor,DryMMoistL,,SigNegative,,NWQuad,Westerly,E_NE
Neutral,Neutral,WeakUp,Neutral,Neutral,Wet,Dry,Dry,Neutral,PC,PC,PC,PC,,,Westerly,,,,,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,May15_Jun14,H,CThruK,Stifling,Average,MoreThanAve,H,N5GtLIGt_8,Stability,Average,MoreUnstable,HI,,Strong,Slight,H,SVR,SVR,SVR,HighEvrywher,Stable,Average,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,SigNegative,Moving,AllElse,LVorOther,E_NE
Down,Neutral,StrongUp,Neutral,Neutral,Dry,VeryWet,VeryWet,VeryWet,Clear,PC,PC,PC,Weak,Strong,Other,Strong,,Weak,Some,LittleChange,LittleChange,Neutral,Decreasing,SVR,Aug20_Sep15,H,CThruK,PartInhibit,LessThanAve,LessThanAve,H,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,HI,Stifling,Weak,Slight,H,XNIL,XNIL,SVR,LowSHighN,Stable,Average,ModerateOrLe,NoMajor,Other,MovingFtorOt,PosToNeg,Moving,LV,Westerly,E_NE
StrongUp,StronUp,Down,WeakUp,WeakUp,Dry,Neutral,Dry,Dry,Clear,PC,Clear,Clear,Weak,Strong,Westerly,Strong,,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SVR,Aug20_Sep15,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,ACEFK,,Weak,Moderate,K,XNIL,XNIL,SVR,Other,Steep,VeryMoist,Steep,MarkedUpper,DryMMoistL,DryLine,SigNegative,,NWQuad,LVorOther,WidespdDnsl
WeakUp,Neutral,Down,Down,Down,VeryWet,Wet,VeryWet,VeryWet,Clear,Cloudy,Cloudy,Cloudy,Strong,Strong,Other,Weak,Weak,,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,Jul2_Jul15,I,CThruK,PartInhibit,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,HI,,Weak,,I,XNIL,XNIL,SVR,LowSHighN,Stable,Dry,CloseToDryAd,OtherRapid,DryMMoistL,E_W_S,PosToNeg,QStationary,SWQuad,LVorOther,SEQuad
Down,WeakUp,Down,Down,Down,Dry,Wet,Dry,Dry,Clear,PC,Clear,Clear,Strong,Strong,StrongWest,Strong,,Strong,Marked,DecCapIncIns,Decreasing,Neutral,Decreasing,SVR,Jul16_Aug10,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,,Weak,Slight,J,XNIL,XNIL,SVR,LowNHighS,Steep,Dry,ModerateOrLe,NoMajor,DryMMoistL,DryLine,LittleChange,,LV,LVorOther,LongAnticyc
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Dry,Neutral,Dry,Dry,PC,Clear,Cloudy,Cloudy,Weak,Strong,Westerly,Strong,,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,SIG,Jul16_Aug10,E,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Moderate,,E,XNIL,XNIL,SIG,LowNHighS,ModerateOrLe,Dry,Steep,NoMajor,MoistMDryL,,SigPositive,,AllElse,LVorOther,E_NE
StrongUp,StronUp,Neutral,WeakUp,WeakUp,Dry,Neutral,Dry,Dry,PC,PC,PC,PC,Weak,Strong,DCVZFavor,Strong,,Strong,Marked,DecCapIncIns,Decreasing,Neutral,LittleChange,SVR,Aug20_Sep15,D,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,D,,Moderate,Strong,D,XNIL,SIG,SVR,LowSHighN,CloseToDryAd,Average,Steep,MarkedUpper,MoistMDryL,,SigPositive,Other,AllElse,Westerly,E_NE
Down,StronUp,Down,WeakUp,WeakUp,Wet,Neutral,Neutral,Neutral,PC,PC,PC,PC,Strong,Strong,DCVZFavor,Strong,Weak,Strong,Marked,LittleChange,LittleChange,Negative,LittleChange,SVR,Aug20_Sep15,B,AB,PartInhibit,Average,Average,ABI,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,B,PartInhibit,Strong,Slight,B,SIG,SIG,SVR,LowMtsHighPl,Stable,VeryMoist,ModerateOrLe,OtherRapid,Other,MovingFtorOt,PosToNeg,Other,NWQuad,Westerly,DenvCyclone
Neutral,Neutral,StrongUp,Neutral,Neutral,Wet,Wet,Wet,Wet,PC,Clear,Clear,PC,Weak,Weak,DCVZFavor,Strong,Strong,Strong,Marked,LittleChange,LittleChange,Negative,LittleChange,SIG,May15_Jun14,A,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Strong,Moderate,A,SIG,SIG,SIG,LowSHighN,ModerateOrLe,Average,Steep,OtherRapid,DryMMoistL,DenvCyclone,PosToNeg,Moving,SWQuad,Westerly,E_NE
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Neutral,PC,Clear,Clear,Clear,,Weak,StrongWest,Weak,,Weak,Some,IncCapDecIns,Increasing,WeakPos,LittleChange,XNIL,Jul2_Jul15,I,CThruK,PartInhibit,Average,MoreThanAve,ABI,N5GtLIGt_8,Neutral,Average,Average,HI,PartInhibit,Strong,Strong,I,SIG,SIG,SIG,LowSHighN,CloseToDryAd,VeryMoist,CloseToDryAd,OtherRapid,Other,MovingFtorOt,SigPositive,QStationary,SWQuad,Westerly,E_NE
WeakUp,StronUp,WeakUp,StrongUp,StrongUp,Dry,Dry,Neutral,Neutral,Clear,PC,PC,Cloudy,Strong,Strong,StrongWest,Strong,,Strong,Some,IncCapDecIns,Increasing,Negative,LittleChange,SIG,Jul16_Aug10,K,CThruK,PartInhibit,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,ACEFK,,Weak,,K,XNIL,XNIL,SIG,HighEvrywher,Steep,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,SigPositive,Other,NWQuad,Westerly,SEQuad
StrongUp,Down,StrongUp,StrongUp,StrongUp,Dry,Wet,Neutral,VeryWet,Clear,Cloudy,Clear,PC,,,Westerly,,Weak,Weak,,LittleChange,LittleChange,WeakPos,LittleChange,XNIL,May15_Jun14,K,CThruK,PartInhibit,Average,LessThanAve,K,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,ACEFK,,Weak,Moderate,K,SVR,SVR,SVR,Other,Steep,Dry,CloseToDryAd,MarkedUpper,DryMMoistL,MovingFtorOt,NegToPos,Moving,NWQuad,Westerly,WidespdDnsl
Down,Neutral,Neutral,Down,Down,Dry,VeryWet,VeryWet,VeryWet,Clear,PC,PC,PC,,Weak,DCVZFavor,Weak,,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,Aug20_Sep15,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Instability,Average,Average,ACEFK,PartInhibit,Strong,Strong,K,XNIL,XNIL,SIG,LowNHighS,ModerateOrLe,Average,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,SigNegative,Moving,AllElse,LVorOther,WidespdDnsl
Neutral,Down,Neutral,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,Cloudy,Clear,Cloudy,Cloudy,,,StrongWest,,,,,LittleChange,LittleChange,WeakPos,Increasing,XNIL,Jun15_Jul1,H,CThruK,,LessThanAve,LessThanAve,H,LIGt0,Instability,LessUnstable,Average,HI,PartInhibit,Moderate,Slight,H,XNIL,XNIL,XNIL,LowNHighS,Stable,Average,ModerateOrLe,NoMajor,Other,MovingFtorOt,SigNegative,Moving,NWQuad,LVorOther,E_NE
StrongUp,WeakUp,WeakUp,WeakUp,WeakUp,Neutral,Dry,Dry,Dry,Clear,PC,PC,PC,Strong,Strong,Other,,,,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,Jul16_Aug10,I,CThruK,,Average,MoreThanAve,ABI,N5GtLIGt_8,Stability,Average,Average,HI,PartInhibit,Weak,,I,XNIL,XNIL,SVR,LowSHighN,ModerateOrLe,Average,Steep,NoMajor,DryMMoistL,E_W_S,NegToPos,QStationary,LV,LVorOther,E_NE
