HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,LOW,False,,,LOW,LOW,NORMAL,False,NORMAL,NORMAL,LOW,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,,,,
False,NORMAL,NORMAL,False,NORMAL,False,LOW,False,,,True,NORMAL,False,False,LOW,,False,ZERO,NORMAL,LOW,LOW,HIGH,False,,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,,ZERO,HIGH,HIGH,HIGH,,LOW
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,,LOW,False,,False,False,NORMAL,LOW,False,ZERO,,LOW,LOW,NORMAL,False,,NORMAL,NORMAL,False,NORMAL,,LOW,,ZERO,HIGH,,NORMAL,NORMAL,
False,NORMAL,NORMAL,False,,False,NORMAL,False,HIGH,NORMAL,True,NORMAL,True,False,HIGH,NORMAL,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,,ESOPHAGEAL,,False,NORMAL,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,,HIGH,HIGH
False,,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,,False,HIGH,False,False,,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,,NORMAL,NORMAL,False,,,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,,HIGH
True,LOW,,False,LOW,True,,False,,,False,LOW,True,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,,False,HIGH,NORMAL,HIGH,False,NORMAL,NORMAL,,ZERO,ZERO,HIGH,HIGH,NORMAL,,
False,NORMAL,,True,HIGH,False,NORMAL,False,,HIGH,False,HIGH,False,False,,LOW,False,,NORMAL,,NORMAL,NORMAL,False,NORMAL,,LOW,False,NORMAL,NORMAL,LOW,,ZERO,HIGH,,HIGH,HIGH,HIGH
False,NORMAL,NORMAL,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,LOW,False,,NORMAL,LOW,LOW,HIGH,False,NORMAL,NORMAL,HIGH,False,,,LOW,ZERO,ZERO,HIGH,,HIGH,,
False,,NORMAL,False,,False,NORMAL,False,HIGH,LOW,False,,False,True,LOW,LOW,False,ZERO,,LOW,LOW,,False,,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,LOW
False,NORMAL,HIGH,True,HIGH,False,NORMAL,False,LOW,HIGH,True,NORMAL,False,False,HIGH,,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,NORMAL,False,,NORMAL,LOW,,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,
True,LOW,LOW,False,LOW,True,LOW,False,HIGH,,False,,False,False,HIGH,,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,NORMAL,False,NORMAL,,LOW,,ZERO,HIGH,,HIGH,LOW,NORMAL
False,NORMAL,NORMAL,False,,False,,False,,,False,HIGH,False,False,,LOW,False,ZERO,,,,NORMAL,False,,NORMAL,,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
False,NORMAL,,False,NORMAL,False,,False,HIGH,,True,NORMAL,False,False,,LOW,False,ZERO,,LOW,,NORMAL,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,LOW
False,LOW,,False,NORMAL,False,,False,HIGH,,False,HIGH,False,False,HIGH,,False,,NORMAL,LOW,LOW,LOW,False,NORMAL,,,False,NORMAL,,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
False,NORMAL,,False,NORMAL,False,NORMAL,False,LOW,LOW,False,LOW,True,False,NORMAL,,False,,NORMAL,LOW,,,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL,NORMAL
False,,HIGH,True,HIGH,False,,False,HIGH,,False,HIGH,False,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,LOW,False,NORMAL,,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,NORMAL
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,,LOW,False,,False,False,LOW,,False,ZERO,,LOW,LOW,NORMAL,False,NORMAL,,HIGH,False,NORMAL,NORMAL,LOW,ZERO,ZERO,,HIGH,NORMAL,NORMAL,LOW
False,NORMAL,NORMAL,False,,False,NORMAL,False,,HIGH,False,,False,False,NORMAL,NORMAL,False,ZERO,NORMAL,LOW,,NORMAL,False,HIGH,,HIGH,False,NORMAL,NORMAL,LOW,LOW,LOW,HIGH,HIGH,HIGH,HIGH,
False,HIGH,HIGH,True,HIGH,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,LOW,False,ZERO,NORMAL,LOW,,,False,HIGH,NORMAL,,False,NORMAL,NORMAL,LOW,ZERO,ZERO,,HIGH,HIGH,HIGH,
False,NORMAL,NORMAL,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,LOW,False,ZERO,NORMAL,,LOW,NORMAL,False,,,,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,
False,NORMAL,NORMAL,False,NORMAL,False,,False,HIGH,HIGH,False,HIGH,False,False,HIGH,LOW,False,ZERO,,LOW,,,False,NORMAL,,,False,NORMAL,NORMAL,LOW,ZERO,ZERO,,HIGH,HIGH,HIGH,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,,LOW,False,HIGH,NORMAL,,,NORMAL,False,NORMAL,NORMAL,HIGH,False,LOW,LOW,ZERO,LOW,HIGH,LOW,HIGH,HIGH,,
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,,False,,False,False,LOW,LOW,False,ZERO,NORMAL,LOW,LOW,,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,LOW
False,HIGH,,True,HIGH,False,LOW,False,,,True,NORMAL,False,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,,NORMAL,False,HIGH,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,,,HIGH,,LOW,
False,NORMAL,NORMAL,False,NORMAL,False,,False,,HIGH,False,HIGH,False,False,LOW,LOW,False,,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,NORMAL,,False,HIGH,HIGH,HIGH,LOW,HIGH,LOW,HIGH,HIGH,,
False,NORMAL,,True,,False,,False,HIGH,HIGH,False,HIGH,False,False,HIGH,NORMAL,False,LOW,NORMAL,LOW,LOW,NORMAL,False,HIGH,ONESIDED,HIGH,False,NORMAL,,LOW,,LOW,,HIGH,HIGH,LOW,NORMAL
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,LOW,False,,,LOW,LOW,,False,HIGH,NORMAL,LOW,False,NORMAL,,LOW,ZERO,ZERO,HIGH,,HIGH,,LOW
False,NORMAL,,False,NORMAL,False,,False,NORMAL,LOW,False,,False,False,HIGH,LOW,False,HIGH,NORMAL,HIGH,,NORMAL,False,,NORMAL,HIGH,False,NORMAL,NORMAL,,LOW,HIGH,LOW,NORMAL,,NORMAL,NORMAL
False,,,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,LOW,False,ZERO,,LOW,LOW,,False,NORMAL,NORMAL,LOW,False,,,,ZERO,ZERO,HIGH,,HIGH,,LOW
False,NORMAL,NORMAL,False,,False,LOW,False,,HIGH,False,,False,False,,,True,ZERO,,,LOW,NORMAL,False,NORMAL,NORMAL,ZERO,False,LOW,LOW,ZERO,ZERO,ZERO,,HIGH,HIGH,,NORMAL
False,LOW,LOW,False,LOW,False,NORMAL,False,,NORMAL,True,NORMAL,False,False,LOW,,False,ZERO,NORMAL,LOW,,,False,NORMAL,NORMAL,HIGH,False,NORMAL,,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,,LOW
False,NORMAL,NORMAL,False,,False,,False,,HIGH,False,,False,False,LOW,LOW,False,,,LOW,LOW,LOW,False,,,HIGH,False,,,LOW,,,HIGH,HIGH,HIGH,,NORMAL
False,NORMAL,,False,NORMAL,False,,False,LOW,LOW,False,LOW,False,False,HIGH,LOW,False,HIGH,,HIGH,,NORMAL,False,,NORMAL,HIGH,True,NORMAL,ZERO,ZERO,,HIGH,LOW,NORMAL,NORMAL,HIGH,HIGH
False,,HIGH,True,HIGH,False,,False,HIGH,HIGH,False,HIGH,False,False,,,False,HIGH,NORMAL,HIGH,HIGH,,False,,NORMAL,ZERO,False,LOW,LOW,,LOW,,LOW,,HIGH,NORMAL,
False,,HIGH,True,HIGH,False,NORMAL,False,,HIGH,False,HIGH,False,False,HIGH,,False,,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,LOW,False,NORMAL,NORMAL,LOW,ZERO,LOW,HIGH,HIGH,HIGH,,NORMAL
False,NORMAL,NORMAL,False,,False,,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,,False,,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,NORMAL,,True,NORMAL,,ZERO,LOW,HIGH,LOW,HIGH,HIGH,HIGH,HIGH
False,LOW,LOW,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,,HIGH,False,LOW,,,,,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,NORMAL,HIGH,ZERO,HIGH,HIGH,HIGH,HIGH,NORMAL
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,LOW,LOW,False,LOW,False,False,HIGH,HIGH,False,LOW,NORMAL,HIGH,HIGH,,False,NORMAL,,ZERO,False,NORMAL,NORMAL,NORMAL,,HIGH,LOW,,NORMAL,,HIGH
True,,NORMAL,False,LOW,True,LOW,False,LOW,,False,LOW,False,False,HIGH,LOW,False,HIGH,NORMAL,HIGH,HIGH,HIGH,False,,NORMAL,HIGH,True,,NORMAL,ZERO,LOW,HIGH,LOW,NORMAL,,LOW,NORMAL
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,,False,HIGH,False,False,NORMAL,,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,,HIGH,HIGH,HIGH,HIGH,
False,HIGH,,True,,False,NORMAL,False,HIGH,HIGH,False,,False,False,HIGH,LOW,False,ZERO,,LOW,LOW,NORMAL,False,,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
False,NORMAL,,False,NORMAL,False,NORMAL,False,LOW,LOW,False,LOW,False,False,NORMAL,LOW,False,ZERO,,,LOW,NORMAL,False,,NORMAL,NORMAL,False,NORMAL,,,,ZERO,NORMAL,HIGH,NORMAL,NORMAL,
False,NORMAL,HIGH,True,HIGH,False,NORMAL,False,LOW,LOW,False,LOW,True,False,,ZERO,False,ZERO,NORMAL,,LOW,NORMAL,False,NORMAL,,HIGH,False,,NORMAL,LOW,ZERO,ZERO,LOW,NORMAL,,,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,HIGH,False,HIGH,HIGH,False,HIGH,False,False,,LOW,False,,,HIGH,HIGH,NORMAL,False,,NORMAL,HIGH,True,NORMAL,,ZERO,LOW,HIGH,LOW,HIGH,HIGH,,
False,,LOW,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,,False,ZERO,,LOW,LOW,NORMAL,False,NORMAL,NORMAL,,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,,NORMAL,
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,True,,,False,LOW,False,False,NORMAL,,False,NORMAL,,LOW,LOW,NORMAL,False,NORMAL,NORMAL,,False,NORMAL,,LOW,ZERO,ZERO,,,,NORMAL,NORMAL
False,NORMAL,,False,NORMAL,False,HIGH,False,HIGH,,False,HIGH,False,False,NORMAL,,False,HIGH,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,NORMAL,HIGH,False,,ZERO,ZERO,LOW,,,HIGH,HIGH,,HIGH
False,HIGH,HIGH,True,,False,LOW,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,LOW,False,HIGH,NORMAL,HIGH,HIGH,,False,NORMAL,NORMAL,HIGH,True,,ZERO,ZERO,LOW,HIGH,LOW,,HIGH,LOW,
False,HIGH,HIGH,True,,False,LOW,False,LOW,LOW,True,,False,False,LOW,LOW,False,ZERO,,LOW,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,,ZERO,HIGH,HIGH,NORMAL,,LOW
False,NORMAL,NORMAL,False,,False,,False,HIGH,,False,HIGH,False,False,HIGH,LOW,False,ZERO,NORMAL,LOW,,NORMAL,False,NORMAL,,,False,NORMAL,NORMAL,LOW,ZERO,,,,HIGH,HIGH,HIGH
False,NORMAL,LOW,False,NORMAL,False,,False,HIGH,,False,HIGH,False,False,NORMAL,LOW,False,HIGH,LOW,,,,False,NORMAL,NORMAL,,True,NORMAL,,ZERO,LOW,HIGH,LOW,,HIGH,HIGH,HIGH
False,,NORMAL,False,NORMAL,False,NORMAL,False,,,False,HIGH,False,False,HIGH,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,,NORMAL,,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,,HIGH,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,,False,HIGH,False,False,LOW,,True,HIGH,NORMAL,,HIGH,HIGH,False,NORMAL,NORMAL,,False,NORMAL,NORMAL,LOW,LOW,HIGH,LOW,HIGH,HIGH,HIGH,LOW
False,NORMAL,,True,,False,LOW,False,HIGH,HIGH,False,,False,False,HIGH,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,,ZERO,,,HIGH,LOW,HIGH
False,NORMAL,,False,NORMAL,False,,False,HIGH,NORMAL,True,,False,False,LOW,LOW,False,HIGH,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,NORMAL,,False,,NORMAL,LOW,LOW,HIGH,,HIGH,HIGH,HIGH,LOW
False,NORMAL,NORMAL,False,NORMAL,False,,False,HIGH,HIGH,False,HIGH,False,False,,LOW,False,ZERO,NORMAL,LOW,,,False,,NORMAL,LOW,False,NORMAL,NORMAL,,,ZERO,HIGH,,,HIGH,HIGH
False,,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,LOW,False,ZERO,,LOW,,NORMAL,False,HIGH,NORMAL,NORMAL,False,NORMAL,,LOW,ZERO,LOW,HIGH,HIGH,HIGH,,LOW
False,,NORMAL,False,NORMAL,False,NORMAL,True,NORMAL,HIGH,False,,False,False,HIGH,LOW,True,ZERO,NORMAL,,,NORMAL,False,NORMAL,,ZERO,False,LOW,,ZERO,ZERO,,HIGH,HIGH,HIGH,HIGH,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,,False,HIGH,HIGH,False,HIGH,False,False,,LOW,False,,NORMAL,,LOW,NORMAL,False,,NORMAL,,False,NORMAL,,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,LOW,LOW
False,,HIGH,False,,False,NORMAL,False,,HIGH,False,HIGH,False,False,,LOW,False,HIGH,NORMAL,LOW,LOW,NORMAL,False,,NORMAL,ZERO,False,NORMAL,NORMAL,LOW,ZERO,ZERO,,HIGH,HIGH,,LOW
False,,HIGH,True,HIGH,False,NORMAL,False,HIGH,,False,HIGH,False,False,NORMAL,ZERO,False,,NORMAL,,HIGH,,False,NORMAL,,HIGH,False,,ZERO,,LOW,HIGH,NORMAL,,,,
False,NORMAL,NORMAL,False,NORMAL,False,,True,NORMAL,HIGH,False,,False,False,NORMAL,,False,NORMAL,NORMAL,LOW,NORMAL,,False,,ONESIDED,HIGH,False,NORMAL,NORMAL,LOW,ZERO,NORMAL,NORMAL,,HIGH,HIGH,HIGH
False,HIGH,HIGH,False,HIGH,False,,False,HIGH,HIGH,False,HIGH,False,False,HIGH,LOW,False,,LOW,LOW,LOW,LOW,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,,False,ZERO,,,,,False,NORMAL,NORMAL,,False,NORMAL,NORMAL,,ZERO,ZERO,HIGH,HIGH,,HIGH,LOW
False,,NORMAL,False,NORMAL,False,NORMAL,False,,HIGH,False,HIGH,False,False,LOW,LOW,False,ZERO,NORMAL,,LOW,NORMAL,False,NORMAL,,HIGH,False,,,LOW,ZERO,,,HIGH,HIGH,,LOW
False,LOW,,False,LOW,False,NORMAL,False,HIGH,NORMAL,True,,False,False,NORMAL,,False,,NORMAL,LOW,LOW,,False,NORMAL,,HIGH,False,NORMAL,NORMAL,,ZERO,ZERO,HIGH,HIGH,HIGH,,
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,LOW,,True,LOW,False,False,HIGH,LOW,False,,NORMAL,HIGH,HIGH,NORMAL,False,,NORMAL,,False,,LOW,,LOW,HIGH,,NORMAL,,LOW,LOW
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,LOW,LOW,False,,False,False,HIGH,LOW,False,HIGH,,HIGH,,NORMAL,False,NORMAL,NORMAL,HIGH,False,,LOW,,LOW,HIGH,,NORMAL,NORMAL,NORMAL,
False,NORMAL,,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,,False,ZERO,,LOW,,NORMAL,False,NORMAL,,LOW,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,,HIGH,HIGH
False,NORMAL,HIGH,True,HIGH,False,NORMAL,False,,LOW,False,,False,False,HIGH,ZERO,False,,NORMAL,HIGH,,,False,NORMAL,NORMAL,,False,NORMAL,NORMAL,HIGH,LOW,HIGH,NORMAL,,,NORMAL,
True,,NORMAL,False,NORMAL,False,NORMAL,False,,,False,,False,False,NORMAL,LOW,False,ZERO,,LOW,LOW,NORMAL,False,NORMAL,NORMAL,,False,NORMAL,NORMAL,LOW,,,HIGH,HIGH,HIGH,,HIGH
False,HIGH,HIGH,True,HIGH,False,LOW,False,HIGH,HIGH,False,NORMAL,True,False,LOW,,False,ZERO,NORMAL,LOW,,NORMAL,False,,NORMAL,HIGH,False,NORMAL,NORMAL,,ZERO,,,HIGH,HIGH,LOW,LOW
False,,HIGH,True,HIGH,False,NORMAL,False,HIGH,NORMAL,True,NORMAL,False,False,,NORMAL,False,ZERO,,LOW,,NORMAL,False,NORMAL,ESOPHAGEAL,,False,,NORMAL,LOW,LOW,,,HIGH,HIGH,,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,LOW,False,,HIGH,False,HIGH,False,False,LOW,LOW,False,HIGH,NORMAL,HIGH,HIGH,,False,NORMAL,NORMAL,LOW,False,,,,LOW,,LOW,HIGH,,,
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,,False,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,,NORMAL,,False,NORMAL,NORMAL,LOW,ZERO,ZERO,,HIGH,HIGH,HIGH,NORMAL
False,NORMAL,,False,NORMAL,False,HIGH,False,HIGH,NORMAL,True,NORMAL,False,False,HIGH,LOW,False,ZERO,NORMAL,,,,False,,NORMAL,LOW,False,NORMAL,,LOW,ZERO,,HIGH,,HIGH,HIGH,HIGH
False,,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,,True,False,NORMAL,LOW,False,HIGH,,HIGH,HIGH,NORMAL,False,NORMAL,NORMAL,NORMAL,False,,NORMAL,LOW,LOW,HIGH,,HIGH,HIGH,HIGH,NORMAL
False,HIGH,HIGH,True,HIGH,False,,False,,HIGH,False,HIGH,False,False,,LOW,False,,NORMAL,,,,False,NORMAL,NORMAL,HIGH,False,,NORMAL,,ZERO,ZERO,HIGH,,HIGH,LOW,LOW
False,LOW,,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,LOW,False,,,HIGH,HIGH,NORMAL,False,NORMAL,,HIGH,False,,LOW,ZERO,LOW,,LOW,HIGH,HIGH,HIGH,HIGH
False,,HIGH,False,,False,NORMAL,False,,,False,LOW,False,False,,LOW,False,,,,HIGH,NORMAL,False,NORMAL,NORMAL,NORMAL,False,,,LOW,,HIGH,LOW,HIGH,NORMAL,NORMAL,
False,NORMAL,NORMAL,False,NORMAL,False,,False,HIGH,HIGH,False,HIGH,False,False,HIGH,HIGH,False,,NORMAL,LOW,,,False,,NORMAL,,False,NORMAL,NORMAL,NORMAL,HIGH,LOW,HIGH,HIGH,HIGH,LOW,NORMAL
False,NORMAL,HIGH,False,HIGH,False,NORMAL,False,,LOW,False,LOW,False,False,HIGH,NORMAL,False,,NORMAL,LOW,LOW,,False,HIGH,ONESIDED,,False,NORMAL,NORMAL,LOW,LOW,LOW,HIGH,NORMAL,,NORMAL,NORMAL
False,,NORMAL,False,NORMAL,False,NORMAL,False,NORMAL,LOW,False,LOW,False,False,NORMAL,LOW,False,ZERO,,LOW,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,,ZERO,HIGH,HIGH,NORMAL,NORMAL,NORMAL
False,,HIGH,True,HIGH,False,LOW,False,,,False,HIGH,True,False,LOW,LOW,False,,,LOW,LOW,NORMAL,False,NORMAL,,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,,HIGH,HIGH,HIGH,LOW,LOW
False,NORMAL,NORMAL,False,NORMAL,False,,False,HIGH,HIGH,False,,False,True,LOW,LOW,False,ZERO,,LOW,,NORMAL,False,NORMAL,NORMAL,LOW,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,,LOW
False,NORMAL,HIGH,True,,False,NORMAL,False,LOW,,False,LOW,False,False,NORMAL,LOW,False,ZERO,,LOW,LOW,NORMAL,False,NORMAL,,HIGH,False,,NORMAL,LOW,,ZERO,HIGH,HIGH,NORMAL,NORMAL,
False,NORMAL,NORMAL,False,NORMAL,False,,False,,HIGH,False,,True,False,,LOW,False,ZERO,NORMAL,LOW,NORMAL,LOW,False,NORMAL,NORMAL,,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,,,HIGH
False,,NORMAL,True,NORMAL,False,NORMAL,False,,LOW,False,,False,False,HIGH,LOW,False,HIGH,NORMAL,HIGH,HIGH,HIGH,False,,NORMAL,LOW,False,HIGH,HIGH,,LOW,,LOW,NORMAL,NORMAL,NORMAL,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,True,NORMAL,HIGH,False,,False,False,,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,
False,,NORMAL,False,,False,NORMAL,False,,HIGH,False,HIGH,False,False,LOW,HIGH,False,LOW,,,LOW,NORMAL,False,,,HIGH,True,HIGH,HIGH,,HIGH,LOW,HIGH,HIGH,HIGH,HIGH,LOW
False,NORMAL,,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,,False,ZERO,NORMAL,LOW,,,False,HIGH,NORMAL,,False,NORMAL,,,ZERO,ZERO,HIGH,,,HIGH,LOW
False,NORMAL,,False,NORMAL,False,,False,LOW,LOW,False,LOW,True,False,,LOW,False,,,HIGH,,NORMAL,False,NORMAL,NORMAL,HIGH,True,NORMAL,,ZERO,LOW,HIGH,LOW,,NORMAL,,
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,,False,HIGH,False,False,,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,,NORMAL,False,NORMAL,,LOW,ZERO,ZERO,,,HIGH,HIGH,LOW
False,NORMAL,,False,NORMAL,False,NORMAL,True,,HIGH,False,HIGH,False,False,,LOW,False,HIGH,NORMAL,HIGH,,NORMAL,False,NORMAL,,HIGH,True,NORMAL,,,,HIGH,,HIGH,,,LOW
False,HIGH,,True,HIGH,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,LOW,False,ZERO,,,LOW,NORMAL,False,NORMAL,,NORMAL,False,,NORMAL,LOW,ZERO,,,HIGH,,,
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,LOW,,False,LOW,False,False,,LOW,False,HIGH,NORMAL,,,NORMAL,False,,NORMAL,,False,HIGH,HIGH,HIGH,LOW,HIGH,LOW,NORMAL,NORMAL,,NORMAL
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,,False,False,HIGH,HIGH,False,LOW,,,LOW,NORMAL,False,NORMAL,,,False,NORMAL,NORMAL,LOW,HIGH,LOW,HIGH,HIGH,HIGH,HIGH,HIGH
False,NORMAL,,False,,False,NORMAL,False,LOW,HIGH,True,HIGH,False,False,LOW,LOW,False,HIGH,,,HIGH,NORMAL,False,NORMAL,,,True,,NORMAL,ZERO,LOW,HIGH,LOW,HIGH,NORMAL,NORMAL,LOW
False,NORMAL,HIGH,True,HIGH,False,LOW,False,NORMAL,HIGH,False,HIGH,False,False,,,False,LOW,NORMAL,LOW,,NORMAL,False,,,HIGH,False,NORMAL,,,HIGH,LOW,HIGH,HIGH,HIGH,LOW,LOW
False,NORMAL,NORMAL,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,HIGH,False,ZERO,NORMAL,LOW,LOW,,False,,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,,LOW,HIGH,,HIGH,HIGH,
False,,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,NORMAL,True,,False,False,,,False,ZERO,NORMAL,LOW,,,False,NORMAL,NORMAL,LOW,False,NORMAL,NORMAL,LOW,ZERO,ZERO,,HIGH,HIGH,HIGH,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,HIGH,LOW,False,HIGH,,HIGH,HIGH,,False,NORMAL,NORMAL,LOW,False,NORMAL,HIGH,,LOW,HIGH,LOW,NORMAL,HIGH,HIGH,NORMAL
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,True,,,False,LOW,False,False,HIGH,LOW,False,HIGH,NORMAL,,HIGH,NORMAL,False,NORMAL,NORMAL,LOW,False,HIGH,,HIGH,LOW,HIGH,LOW,NORMAL,NORMAL,,NORMAL
False,,NORMAL,False,,False,,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,,False,ZERO,NORMAL,LOW,LOW,,False,,,LOW,False,NORMAL,,,,ZERO,HIGH,HIGH,,HIGH,HIGH
